iter	RMSE
208	1832.106217
209	1831.958223
210	1831.550627
211	1831.275646
212	1831.061476
213	1830.900671
214	1830.669229
215	1830.187735
216	1830.133505
217	1829.669032
218	1829.667018
219	1829.456575
220	1829.026561
221	1828.817194
222	1828.340696
223	1828.185563
224	1828.126443
225	1827.752845
226	1827.14183
227	1826.988285
228	1826.372343
229	1825.95037
230	1825.509024
231	1825.369407
232	1825.128454
233	1825.04413
234	1824.686679
235	1824.558719
236	1824.556961
237	1824.350929
238	1824.307028
239	1824.266696
240	1824.260403
241	1823.925724
242	1823.834622
243	1823.811495
244	1823.444408
245	1823.254163
246	1823.040689
247	1823.024619
248	1822.776505
249	1822.615731
250	1822.173715
251	1821.903872
252	1821.698701
253	1821.542306
254	1821.400887
255	1821.400143
256	1821.371922
257	1821.150931
258	1821.010548
259	1820.659743
260	1820.431401
261	1820.311418
262	1819.878765
263	1819.856411
264	1819.252127
265	1819.112306
266	1819.078781
267	1818.868441
268	1818.570686
269	1818.384034
270	1818.362305
271	1818.095278
272	1817.843302
273	1817.44384
274	1816.974211
275	1816.702675
276	1816.682127
277	1816.475648
278	1815.977363
279	1815.832326
280	1815.326258
281	1815.323606
282	1815.161163
283	1814.789658
284	1814.4603
285	1814.35074
286	1813.893489
287	1813.885509
288	1813.20657
289	1812.807425
290	1812.806426
291	1812.605809
292	1812.259097
293	1812.10727
294	1811.526867
295	1811.331963
296	1811.104459
297	1810.792137
298	1810.544115
299	1810.507969
300	1810.236033
301	1809.803201
302	1809.400016
303	1809.270059
304	1808.826408
305	1808.647768
306	1808.252291
307	1808.249984
308	1808.088402
309	1808.061937
310	1807.789469
311	1807.712728
312	1807.635246
313	1807.392803
314	1807.118484
315	1807.068109
316	1806.613607
317	1806.311093
318	1806.182974
319	1805.966493
320	1805.788209
321	1805.785971
322	1805.584853
323	1805.583564
324	1805.515041
325	1805.495249
326	1805.344191
327	1805.057769
328	1804.794154
329	1804.511959
330	1804.415639
331	1804.218182
332	1804.118739
333	1803.758208
334	1803.659129
335	1803.275035
336	1803.023085
337	1802.924826
338	1802.923497
339	1802.801035
340	1802.754047
341	1802.658203
342	1802.428285
343	1802.297167
344	1802.092863
345	1801.709158
346	1801.615981
347	1801.47839
348	1801.228681
349	1801.104284
350	1800.906195
351	1800.866784
352	1800.689581
353	1800.500123
354	1800.498611
355	1800.367379
356	1800.321093
357	1800.138166
358	1800.121649
359	1800.102356
360	1799.793372
361	1799.734914
362	1799.693129
363	1799.621273
364	1799.321718
365	1799.268514
366	1799.18601
367	1798.779196
368	1798.607795
369	1798.482694
370	1798.412406
371	1798.398466
372	1798.347435
373	1798.243475
374	1798.219219
375	1798.218212
376	1798.021602
377	1798.013721
378	1798.011482
379	1797.852084
380	1797.695575
381	1797.551267
382	1797.415715
383	1797.324863
384	1797.161858
385	1797.003938
386	1796.787574
387	1796.66058
388	1796.61539
389	1796.470448
390	1796.064094
391	1795.919238
392	1795.687714
393	1795.679936
394	1795.322533
395	1795.113225
396	1795.098531
397	1795.064601
398	1794.948717
399	1794.778526
400	1794.413108
401	1794.274838
402	1794.201827
403	1794.062156
404	1793.933989
405	1793.911662
406	1793.582666
407	1793.538873
408	1793.527353
409	1793.507367
410	1793.325586
411	1793.08361
412	1793.081955
413	1792.935726
414	1792.901288
415	1792.697951
416	1792.684385
417	1792.59399
418	1792.431514
419	1792.429795
420	1792.428322
421	1792.34941
422	1792.113749
423	1792.028232
424	1791.980009
425	1791.746615
426	1791.592528
427	1791.591289
428	1791.499716
429	1791.1742
430	1790.94395
431	1790.798712
432	1790.713263
433	1790.521563
434	1790.184772
435	1789.923887
436	1789.922047
437	1789.869434
438	1789.781442
439	1789.575337
440	1789.198945
441	1789.197913
442	1789.125246
443	1789.020515
444	1788.937383
445	1788.456796
446	1788.261897
447	1788.115873
448	1788.097685
449	1787.905245
450	1787.783177
451	1787.667869
452	1787.646466
453	1787.57681
454	1787.478482
455	1787.142463
456	1786.902899
457	1786.88221
458	1786.766145
459	1786.743846
460	1786.614861
461	1786.199707
462	1786.116434
463	1785.839605
464	1785.547975
465	1785.466978
466	1785.355825
467	1785.141198
468	1784.817546
469	1784.803384
470	1784.797108
471	1784.654476
472	1784.65369
473	1784.603774
474	1784.413172
475	1784.033708
476	1783.983976
477	1783.932928
478	1783.847006
479	1783.846343
480	1783.730942
481	1783.606176
482	1783.494753
483	1783.476932
484	1783.175922
485	1782.949934
486	1782.799325
487	1782.720494
488	1782.637414
489	1782.383098
490	1782.098765
491	1781.929562
492	1781.914102
493	1781.668375
494	1781.480872
495	1781.337902
496	1781.184926
497	1781.125318
498	1780.858165
499	1780.558772
500	1780.464709
501	1780.339998
502	1780.277279
503	1780.251379
504	1780.115359
505	1779.91401
506	1779.560026
507	1779.34659
508	1779.082647
509	1779.071931
510	1779.062533
511	1778.838589
512	1778.813427
513	1778.744301
514	1778.732282
515	1778.60762
516	1778.306822
517	1778.109268
518	1777.918601
519	1777.888015
520	1777.850665
521	1777.567074
522	1777.442026
523	1777.377995
524	1777.267371
525	1777.202083
526	1777.133633
527	1777.004665
528	1776.949885
529	1776.913463
530	1776.70772
531	1776.472267
532	1776.356573
533	1776.28503
534	1776.261869
535	1776.233674
536	1776.036967
537	1775.988693
538	1775.918104
539	1775.872444
540	1775.438427
541	1775.18512
542	1775.109203
543	1775.007023
544	1774.724195
545	1774.722271
546	1774.634794
547	1774.447565
548	1774.444753
549	1774.118801
550	1774.063981
551	1773.94188
552	1773.690743
553	1773.671273
554	1773.396936
555	1773.14863
556	1772.913549
557	1772.913282
558	1772.902871
559	1772.890246
560	1772.612616
561	1772.407297
562	1772.199329
563	1772.02634
564	1771.849168
565	1771.771617
566	1771.621955
567	1771.566936
568	1771.466206
569	1771.398409
570	1771.101968
571	1770.774038
572	1770.741312
573	1770.740645
574	1770.631462
575	1770.630389
576	1770.590945
577	1770.486351
578	1770.388539
579	1770.158606
580	1770.142028
581	1770.087976
582	1769.898581
583	1769.861491
584	1769.533014
585	1769.27252
586	1769.258537
587	1769.120845
588	1769.037016
589	1768.999745
590	1768.927883
591	1768.864517
592	1768.586417
593	1768.532719
594	1768.258501
595	1767.912046
596	1767.892354
597	1767.874893
598	1767.866757
599	1767.768783
600	1767.763436
601	1767.709822
602	1767.555074
603	1767.51699
604	1767.441457
605	1767.17659
606	1767.12701
607	1767.078887
608	1766.93499
609	1766.765943
610	1766.739988
611	1766.725055
612	1766.676394
613	1766.674518
614	1766.460058
615	1766.196863
616	1766.196255
617	1766.118913
618	1766.025827
619	1765.825351
620	1765.70062
621	1765.48118
622	1765.400073
623	1765.397225
624	1765.331744
625	1765.263756
626	1765.139372
627	1764.900944
628	1764.89568
629	1764.740964
630	1764.601611
631	1764.481721
632	1764.204555
633	1764.138314
634	1764.02652
635	1763.973725
636	1763.91563
637	1763.742569
638	1763.535984
639	1763.51848
640	1763.441119
641	1763.395281
642	1763.287637
643	1762.995857
644	1762.950538
645	1762.936984
646	1762.821622
647	1762.751264
648	1762.729937
649	1762.557333
650	1762.377745
651	1762.374626
652	1762.35808
653	1762.25931
654	1762.155959
655	1761.932623
656	1761.895379
657	1761.820561
658	1761.570004
659	1761.537465
660	1761.507058
661	1761.441145
662	1761.240186
663	1760.993
664	1760.941272
665	1760.87258
666	1760.844756
667	1760.762465
668	1760.747812
669	1760.725375
670	1760.611545
671	1760.39229
672	1760.197855
673	1760.126434
674	1760.061997
675	1760.024735
676	1759.793226
677	1759.70849
678	1759.669488
679	1759.606415
680	1759.316575
681	1759.193406
682	1758.90345
683	1758.745179
684	1758.733338
685	1758.723416
686	1758.637814
687	1758.553992
688	1758.525111
689	1758.371481
690	1758.333234
691	1758.332842
692	1758.181826
693	1758.046039
694	1757.83377
695	1757.819756
696	1757.795221
697	1757.680328
698	1757.62
699	1757.504664
700	1757.50324
701	1757.434845
702	1757.429275
703	1757.267541
704	1757.261174
705	1757.238974
706	1757.217741
707	1757.191862
708	1757.165482
709	1757.129602
710	1757.011922
711	1756.91044
712	1756.541815
713	1756.412547
714	1756.200107
715	1756.070292
716	1755.89567
717	1755.872746
718	1755.692065
719	1755.500993
720	1755.318012
721	1755.282546
722	1755.173435
723	1755.170695
724	1755.043696
725	1755.040374
726	1755.014689
727	1754.981399
728	1754.958677
729	1754.943995
730	1754.648902
731	1754.468423
732	1754.465623
733	1754.46517
734	1754.379902
735	1754.10472
736	1753.964178
737	1753.934607
738	1753.768343
739	1753.728249
740	1753.694352
741	1753.493444
742	1753.491646
743	1753.434038
744	1753.246671
745	1753.234091
746	1753.086389
747	1752.92815
748	1752.914883
749	1752.859331
750	1752.842784
751	1752.734292
752	1752.719713
753	1752.515585
754	1752.479218
755	1752.330845
756	1752.325423
757	1752.16073
758	1752.148441
759	1752.136058
760	1752.111456
761	1752.02677
762	1751.994923
763	1751.991442
764	1751.859345
765	1751.69409
766	1751.692153
767	1751.691773
768	1751.614716
769	1751.58225
770	1751.414173
771	1751.265818
772	1751.141588
773	1751.106297
774	1751.017105
775	1751.01678
776	1750.960743
777	1750.825932
778	1750.734012
779	1750.727127
780	1750.662123
781	1750.506859
782	1750.388848
783	1750.375179
784	1750.308569
785	1750.053184
786	1749.953837
787	1749.912365
788	1749.75417
789	1749.580804
790	1749.510848
791	1749.480222
792	1749.401713
793	1749.386919
794	1749.358501
795	1749.315025
796	1749.238654
797	1749.2286
798	1749.155168
799	1749.118261
800	1748.956189
801	1748.91366
802	1748.856695
803	1748.837651
804	1748.520491
805	1748.359569
806	1748.267498
807	1748.237679
808	1748.127339
809	1748.072344
810	1748.064723
811	1748.004792
812	1747.87392
813	1747.861133
814	1747.72277
815	1747.686359
816	1747.615045
817	1747.57319
818	1747.521121
819	1747.520542
820	1747.494274
821	1747.333405
822	1747.288315
823	1747.206075
824	1747.201664
825	1747.142734
826	1747.116459
827	1747.083118
828	1747.083023
829	1746.979299
830	1746.978983
831	1746.784386
832	1746.741782
833	1746.583756
834	1746.553485
835	1746.402926
836	1746.245813
837	1746.173466
838	1746.042732
839	1745.864844
840	1745.764489
841	1745.657347
842	1745.630964
843	1745.615152
844	1745.536733
845	1745.419181
846	1745.223372
847	1745.153501
848	1745.033349
849	1744.907379
850	1744.769211
851	1744.749532
852	1744.506067
853	1744.500002
854	1744.43725
855	1744.425882
856	1744.395301
857	1744.265754
858	1744.25367
859	1744.212182
860	1744.131316
861	1744.101961
862	1744.068513
863	1744.061849
864	1743.891447
865	1743.724885
866	1743.573271
867	1743.546386
868	1743.495661
869	1743.293396
870	1743.103509
871	1743.07435
872	1743.050688
873	1742.990182
874	1742.988458
875	1742.924954
876	1742.773109
877	1742.683951
878	1742.628782
879	1742.626961
880	1742.555764
881	1742.412113
882	1742.196845
883	1742.158445
884	1742.024896
885	1742.024589
886	1741.879517
887	1741.767302
888	1741.539021
889	1741.538404
890	1741.484646
891	1741.341415
892	1741.32706
893	1741.283723
894	1741.248774
895	1741.231418
896	1741.154114
897	1741.118315
898	1741.080485
899	1740.974372
900	1740.812798
901	1740.719971
902	1740.630557
903	1740.428127
904	1740.395646
905	1740.323322
906	1740.259129
907	1740.226797
908	1740.207069
909	1740.194717
910	1740.068769
911	1740.054815
912	1740.020382
913	1739.978743
914	1739.826467
915	1739.822729
916	1739.744656
917	1739.740534
918	1739.694202
919	1739.63361
920	1739.593005
921	1739.524036
922	1739.508264
923	1739.455471
924	1739.441365
925	1739.421014
926	1739.255367
927	1739.214466
928	1739.196716
929	1739.07238
930	1738.787841
931	1738.673279
932	1738.624393
933	1738.535963
934	1738.506409
935	1738.472532
936	1738.421609
937	1738.299995
938	1738.292385
939	1738.275526
940	1738.185248
941	1738.145748
942	1738.029214
943	1737.978659
944	1737.915025
945	1737.725566
946	1737.673415
947	1737.537842
948	1737.394981
949	1737.323788
950	1737.291024
951	1737.196334
952	1737.160969
953	1737.143474
954	1737.104565
955	1737.098118
956	1737.06546
957	1736.87502
958	1736.738333
959	1736.611638
960	1736.597917
961	1736.394829
962	1736.276411
963	1736.129732
964	1736.089109
965	1736.016309
966	1735.948003
967	1735.899776
968	1735.751746
969	1735.704719
970	1735.649807
971	1735.563649
972	1735.531042
973	1735.469107
974	1735.383974
975	1735.206099
976	1735.094747
977	1735.002979
978	1734.97466
979	1734.930412
980	1734.721213
981	1734.702125
982	1734.67147
983	1734.627114
984	1734.43505
985	1734.416368
986	1734.385992
987	1734.348035
988	1734.327074
989	1734.161113
990	1734.127246
991	1734.123507
992	1734.101796
993	1734.048317
994	1733.946015
995	1733.930242
996	1733.876313
997	1733.828291
998	1733.681365
999	1733.657741
