number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
0,0.2613615969242392,0.02014044887637502,0.3842051325118014,logloss,0.03893498831698008,0.07071802356093591,16,274,binary:logistic,0.41609811935867,gpu_hist,COMPLETE
1,0.2666503387310918,0.07304774867937391,0.8342405041950407,logloss,0.2981640735342049,0.0011744866620689504,24,211,binary:logistic,0.8878597958884908,gpu_hist,COMPLETE
2,0.26877699230332275,0.0015544241555901551,0.4263613952590619,logloss,0.00727728740036169,0.0012082290736489373,16,250,binary:logistic,0.8710171630368886,gpu_hist,COMPLETE
3,0.27036492893733144,6.638314135517889,0.6795281680660695,logloss,0.005558164441250228,0.005153494490452454,12,175,binary:logistic,0.4249080893562111,gpu_hist,COMPLETE
4,0.25580017922877457,0.9500491841828937,0.8801131787674121,logloss,0.7358487283740874,0.001324035521299977,9,178,binary:logistic,0.7365363073465259,gpu_hist,COMPLETE
5,0.27468540814025083,2.6388020909248135,0.8447550952268517,logloss,0.004442388465392174,0.016046886979307402,14,68,binary:logistic,0.5430250170681687,gpu_hist,COMPLETE
6,0.27692596618509957,0.15524863803702552,0.892546250706431,logloss,0.19568781717035563,0.005227189786595764,24,227,binary:logistic,0.8972448166220794,gpu_hist,COMPLETE
7,0.24768145699790076,0.23266175000542935,0.6869481470235601,logloss,1.3541951202220441,0.04760390386456961,22,169,binary:logistic,0.8945683646977901,gpu_hist,COMPLETE
8,0.24184331499661665,0.46057514141238065,0.7271884067074238,logloss,0.07113920746811216,0.044507004752423404,12,100,binary:logistic,0.8081335019718807,gpu_hist,COMPLETE
9,0.23800998118527472,0.10401783455378626,0.5295254123257818,logloss,0.008265064455971947,0.0741322741631553,12,161,binary:logistic,0.6776910725560037,gpu_hist,COMPLETE
10,0.2560349110719211,0.009169628412568501,0.9956529740126184,logloss,9.756285704403309,0.003900966511181215,4,29,binary:logistic,0.9953398349535165,gpu_hist,COMPLETE
11,0.27862653529945425,3.8700447352303837,0.9999152854071777,logloss,0.02720068968389188,0.014126986632549954,19,93,binary:logistic,0.5644550946555272,gpu_hist,COMPLETE
12,0.27845725262671167,1.7882013891024129,0.9763157751861689,logloss,0.03727515914333917,0.013971358045079535,21,108,binary:logistic,0.6043754910867435,gpu_hist,COMPLETE
