number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
0,0.2839028728910102,0.13647262274095476,0.9233017934750487,logloss,0.01854244375363198,0.01177815593792072,6,126,binary:logistic,0.8250632352575504,gpu_hist,COMPLETE
1,0.26373638543776146,1.7260177275663586,0.42684907312359044,logloss,9.969686780114428,0.04656361922849785,18,180,binary:logistic,0.6765963579995993,gpu_hist,COMPLETE
2,0.2822667997164046,0.690496836480822,0.3795715003317731,logloss,0.010350985818818709,0.0249580742713209,4,145,binary:logistic,0.6963945461611996,gpu_hist,COMPLETE
3,0.2389859948564837,0.003714075415836218,0.6603705758556648,logloss,8.657530137916421,0.0010364865739532182,12,98,binary:logistic,0.9030348744795986,gpu_hist,COMPLETE
4,0.2527799149978859,0.02471316228929657,0.938934486076491,logloss,8.5341167618808,0.004252239913233195,3,169,binary:logistic,0.783884065842154,gpu_hist,COMPLETE
5,0.2798654368039964,0.3165829258775566,0.6330893923632388,logloss,0.09204354854056823,0.016304050729842656,16,157,binary:logistic,0.7969214638020151,gpu_hist,COMPLETE
6,0.27338801508460225,0.17596847564788787,0.4722041712290892,logloss,0.0022824647956134927,0.004418909100718286,14,233,binary:logistic,0.7202750441962089,gpu_hist,COMPLETE
7,0.2778874613336251,0.07167982830273374,0.4511174722627782,logloss,0.0019277682141874864,0.0045812212389216974,21,48,binary:logistic,0.5207377305696861,gpu_hist,COMPLETE
8,0.2824030842122801,0.0028707570284353928,0.7673252043631249,logloss,0.2508283181555017,0.0100469184965352,22,260,binary:logistic,0.6303925455243762,gpu_hist,COMPLETE
9,0.282934614466503,0.03933339822542105,0.5705081243207535,logloss,0.026089581571914017,0.01006570956508873,20,178,binary:logistic,0.7278984557106924,gpu_hist,COMPLETE
10,0.1858728882584998,6.7883488402805465,0.980044321360477,logloss,0.41603987177949486,0.09229381326311109,9,16,binary:logistic,0.9973219874338731,gpu_hist,COMPLETE
11,0.28157869385238404,0.027395602656899543,0.7926568630370322,logloss,0.03204865877886165,0.008047937582682404,8,108,binary:logistic,0.4042813448071686,gpu_hist,COMPLETE
12,0.2706712839277773,0.020079949983222097,0.5939088202781816,logloss,0.010220156410379181,0.0019398964247823915,25,213,binary:logistic,0.8879660612182666,gpu_hist,COMPLETE
