number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
33,0.28032617336626214,0.045248467853568876,0.6775164935676943,logloss,9.928704736497313,0.009410213977932791,7,246,binary:logistic,0.9083209439036468,gpu_hist,COMPLETE
34,0.2769874903921141,0.03430283352825028,0.6143782764376394,logloss,5.429401590633061,0.022866930222828815,3,257,binary:logistic,0.9906076491742514,gpu_hist,COMPLETE
35,0.2783183379858154,0.09384708573574077,0.690014875653256,logloss,3.4892608456199903,0.028598798563717595,6,227,binary:logistic,0.730870683656621,gpu_hist,COMPLETE
36,0.2701505005856384,0.0026821757568601915,0.5232942385860857,logloss,1.3945301484366284,0.041093019786335915,9,272,binary:logistic,0.8566153931824741,gpu_hist,COMPLETE
37,0.2810922951313615,0.008656298715188852,0.6047568665748111,logloss,5.089874651670575,0.01895471896543,6,170,binary:logistic,0.9085370218062115,gpu_hist,COMPLETE
38,0.2812316153373408,0.007373483483605086,0.6035654726793879,logloss,5.457160405167327,0.012969091558906952,6,167,binary:logistic,0.8073952070316548,gpu_hist,COMPLETE
39,0.28191195904253175,0.006772162862795028,0.609129374560866,logloss,9.09234772552394,0.013588218801335329,7,110,binary:logistic,0.9656505461499723,gpu_hist,COMPLETE
40,0.2807074326750235,0.003811618173623078,0.7041077803305702,logloss,9.419439992950519,0.013463617726744655,9,105,binary:logistic,0.9581333368041203,gpu_hist,COMPLETE
41,0.2816193601509927,0.006470508953035481,0.6074284040459994,logloss,5.432649947078549,0.009242730283156924,7,73,binary:logistic,0.916216155718341,gpu_hist,COMPLETE
42,0.2766834127066745,0.017127391920315774,0.6300088534015494,logloss,6.556840546400768,0.00576090069839331,7,61,binary:logistic,0.861091427252046,gpu_hist,COMPLETE
43,0.2758334551895929,0.00618517996993768,0.6011930716378874,logloss,3.9265025976809578,0.010098869160309845,4,72,binary:logistic,0.969840266801885,gpu_hist,COMPLETE
44,0.2690911771271524,0.006314514996206484,0.5063237886090762,logloss,8.055312305388261,0.004027394535545638,7,84,binary:logistic,0.9121719367267203,gpu_hist,COMPLETE
