number,value,params_alpha,params_colsample_bytree,params_device,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
162,0.28779658799706365,0.0015184425182980786,0.3851874744717008,cuda,logloss,0.009816730154714926,0.020059234289348943,6,268,binary:logistic,0.684899720099903,hist,COMPLETE
163,0.2870680720654066,1.5459342806935512,0.41400592531527636,cuda,logloss,0.001857297874064192,0.015250817588347279,5,254,binary:logistic,0.7086269828466373,hist,COMPLETE
164,0.2881798320510015,3.6973215121319534,0.3715682162804697,cuda,logloss,0.0014628449744583812,0.02240189041270038,6,287,binary:logistic,0.6586454955893907,hist,COMPLETE
165,0.2872568853572604,5.304525655457266,0.3497074928452206,cuda,logloss,0.0013909605747218006,0.026568941400874103,6,289,binary:logistic,0.6496867401377174,hist,COMPLETE
166,0.2879033517593699,3.6001536382012165,0.3278270752920292,cuda,logloss,0.002630171682753225,0.02271093180328941,5,279,binary:logistic,0.661187664911691,hist,COMPLETE
167,0.2872017442591956,3.7289592862442738,0.3719525228376921,cuda,logloss,0.0026877542846877934,0.022334883158248376,4,285,binary:logistic,0.6607922858322142,hist,COMPLETE
168,0.2839234768189043,2.3649208471648064,0.3280663275816777,cuda,logloss,0.0015598504861838195,0.024174207186077344,8,278,binary:logistic,0.6668568099701976,hist,COMPLETE
169,0.28696065004348303,3.241321551951031,0.4699835194478089,cuda,logloss,0.0022645369186229656,0.02131282598709754,7,294,binary:logistic,0.6437710053824469,hist,COMPLETE
170,0.2874053636504011,2.1011659751862393,0.33933034644363336,cuda,logloss,0.0019149184022891467,0.01723632527867888,5,279,binary:logistic,0.7514923419642757,hist,COMPLETE
171,0.28671884837952194,3.967647603871226,0.3212676835405049,cuda,logloss,0.002957525417603743,0.02757563991598883,6,262,binary:logistic,0.6772576956266371,hist,COMPLETE
172,0.2881316781497112,4.7735801416340555,0.3569890000841498,cuda,logloss,0.0024729846710285345,0.024584244783467074,5,273,binary:logistic,0.654777621425961,hist,COMPLETE
173,0.2880351457833494,4.68594468350293,0.359518824812161,cuda,logloss,0.0013319991285815293,0.023456525659946,5,287,binary:logistic,0.6291605238876288,hist,COMPLETE
174,0.2882003678221002,5.00229279970961,0.9731035029245493,cuda,logloss,0.0012048709876397317,0.02254567003441124,5,290,binary:logistic,0.6467237135839627,hist,COMPLETE
175,0.2870925482316217,6.6057646672249435,0.9579984321845703,cuda,logloss,0.001204198935290954,0.020315639274275737,4,297,binary:logistic,0.6263379566662283,hist,COMPLETE
176,0.28766444354427684,4.726457299968481,0.8588994925818587,cuda,logloss,0.001506150757180007,0.025143580261640375,4,287,binary:logistic,0.5932973756818283,hist,COMPLETE
177,0.2880701155241256,0.060897543437022736,0.399056178330405,cuda,logloss,0.0010430672859967523,0.018844116380264255,5,294,binary:logistic,0.6372928249077016,hist,COMPLETE
178,0.28795623805703063,0.06846858255170854,0.42159901713066567,cuda,logloss,0.0010512639595351167,0.018122086589366402,5,300,binary:logistic,0.612282746984451,hist,COMPLETE
179,0.28768536864499533,0.03748156194541019,0.4208968460142495,cuda,logloss,0.001027645531593676,0.018027186490398948,5,295,binary:logistic,0.5833861067247555,hist,COMPLETE
180,0.2874991637972958,0.06626994925765815,0.40425098821489097,cuda,logloss,0.0010122439765986725,0.01636823800971598,5,300,binary:logistic,0.6356299603055958,hist,COMPLETE
181,0.28817933051986444,0.06110400988407659,0.4362471578635356,cuda,logloss,0.0016562249965321782,0.021695947931333812,5,289,binary:logistic,0.6147215744219352,hist,COMPLETE
182,0.287902372326928,0.04157508433107449,0.4490986462478768,cuda,logloss,0.0012930885599382702,0.021191255882546556,5,285,binary:logistic,0.614059096057593,hist,COMPLETE
183,0.2881121140951907,0.09870741055178509,0.4315309204658738,cuda,logloss,0.001705312726707839,0.02273992507167374,5,290,binary:logistic,0.6039882653856612,hist,COMPLETE
184,0.28704772694043884,0.09264416454845883,0.4586212310309006,cuda,logloss,0.0017473171647803324,0.023224340768647468,6,290,binary:logistic,0.605035500237775,hist,COMPLETE
185,0.28773647370338357,0.11352760218792578,0.9934442791718449,cuda,logloss,0.0015960460521999775,0.022295954506105366,5,289,binary:logistic,0.5822395395028243,hist,COMPLETE
186,0.28764264205004564,0.1569035650412381,0.4347856895556152,cuda,logloss,0.0019505255065109986,0.025243085660742202,4,291,binary:logistic,0.6239631166475301,hist,COMPLETE
187,0.2883236327625527,0.05865327624427803,0.39900919980074206,cuda,logloss,0.0014042327943088518,0.020064845967641336,5,273,binary:logistic,0.6357576376519685,hist,COMPLETE
188,0.28692680971224815,0.056304680851072826,0.3986501737653677,cuda,logloss,0.0014093244940896088,0.020127101882096772,4,273,binary:logistic,0.6440301464164577,hist,COMPLETE
189,0.2873678026654164,0.08661306744891431,0.4316361445441519,cuda,logloss,0.0012811694817752677,0.014835171729781707,5,282,binary:logistic,0.600269720637876,hist,COMPLETE
190,0.28287119247852544,0.11432188759750021,0.41404110871786276,cuda,logloss,0.0016635424078731162,0.01914396738903294,3,274,binary:logistic,0.5637580474863049,hist,COMPLETE
191,0.2875919006017317,0.05887694773631032,0.3923048595985,cuda,logloss,0.0021886098490083027,0.021895878041217814,6,285,binary:logistic,0.6315427840466321,hist,COMPLETE
192,0.28763956470642754,0.031285015120486724,0.40329258197897616,cuda,logloss,0.0018564579520155703,0.02402645387997798,6,291,binary:logistic,0.6428983471091764,hist,COMPLETE
193,0.2884345259586349,0.36662806897901284,0.3783676310855964,cuda,logloss,0.0012189882313027227,0.02100978120394491,5,282,binary:logistic,0.6222636614818191,hist,COMPLETE
194,0.28806835678945547,0.3771481985759663,0.3765960445651143,cuda,logloss,0.0010086821962544412,0.018068169803253657,5,279,binary:logistic,0.6218788979222112,hist,COMPLETE
195,0.2873122058491549,0.6433632377491214,0.7046061193038105,cuda,logloss,0.0012400222476699034,0.020453961811115726,4,281,binary:logistic,0.6188246005979818,hist,COMPLETE
196,0.28754556105362894,0.39487216606787756,0.3787610752217079,cuda,logloss,0.0011483852548705964,0.02580502391556711,5,272,binary:logistic,0.6294919109729177,hist,COMPLETE
197,0.2876515476034197,0.235191081812506,0.3805291506615531,cuda,logloss,0.0014436462521014493,0.016837620364190627,5,292,binary:logistic,0.5910332956347287,hist,COMPLETE
198,0.28769763333175774,0.052546839159878504,0.4094256024160937,cuda,logloss,0.0011188763551029692,0.01845803496177716,5,176,binary:logistic,0.6045123917397452,hist,COMPLETE
199,0.28703619043830797,0.09955634344128776,0.36420332158180957,cuda,logloss,0.001003320181255456,0.020887295748378523,4,283,binary:logistic,0.6362042823668327,hist,COMPLETE
200,0.28812077675960707,0.1291495843137125,0.4734739393646204,cuda,logloss,0.0014609373861683226,0.02356805318874291,5,276,binary:logistic,0.6486663653461038,hist,COMPLETE
201,0.2882559297562279,0.4817744707940024,0.4809199737280384,cuda,logloss,0.0015468245721532831,0.023995006500013776,5,276,binary:logistic,0.643340818821724,hist,COMPLETE
202,0.2876938757061613,0.4537912314656121,0.49110436976884825,cuda,logloss,0.0014922160971335477,0.024287843480843563,5,275,binary:logistic,0.6498148515874753,hist,COMPLETE
203,0.2877244250608032,0.30455583179642653,0.4791357835324244,cuda,logloss,0.0013007102201672371,0.026924694439408318,5,267,binary:logistic,0.6201637229641052,hist,COMPLETE
204,0.2851522997980508,0.12362533122022167,0.4680591843049354,cuda,logloss,0.0016559513499094644,0.02273856038025491,4,5,binary:logistic,0.6523011986043707,hist,COMPLETE
205,0.28828353792009564,0.3894445376928623,0.44312704286421645,cuda,logloss,0.0013688994125567518,0.01974681121814038,5,279,binary:logistic,0.638371132963656,hist,COMPLETE
206,0.28828184702072657,0.2012432866423763,0.44734455153542135,cuda,logloss,0.0013589234212673976,0.018141588976326596,6,279,binary:logistic,0.6366896549640739,hist,COMPLETE
207,0.27514052964349406,0.1742208353556721,0.4483222225764112,cuda,logloss,0.0012134653495989437,0.015913698870825728,22,279,binary:logistic,0.6383076684214856,hist,COMPLETE
208,0.28808096804709354,0.3453022684330342,0.45662499090833825,cuda,logloss,0.0013893130443009092,0.01870427475005084,5,285,binary:logistic,0.623911669498587,hist,COMPLETE
209,0.28804303605766507,0.36685834571339515,0.5210450619139476,cuda,logloss,0.0014463375078509382,0.018066104675790933,6,285,binary:logistic,0.6251216259896776,hist,COMPLETE
210,0.28841706656667143,0.3864588119457489,0.506724737243298,cuda,logloss,0.0015779620678379115,0.0172879363572456,6,278,binary:logistic,0.6214191211007409,hist,COMPLETE
211,0.2884028780579061,0.374633212972723,0.5261118050955277,cuda,logloss,0.0015472896244947752,0.016679805053563992,6,277,binary:logistic,0.6158286045616318,hist,COMPLETE
212,0.2883464114387655,0.5327572042053866,0.529799767792969,cuda,logloss,0.0015439924923904553,0.013831937459812352,6,277,binary:logistic,0.6090139921454492,hist,COMPLETE
213,0.2879341441637166,0.3808519117907136,0.5212354941438833,cuda,logloss,0.0016028216776739902,0.013977880467549731,6,275,binary:logistic,0.6130116905904657,hist,COMPLETE
214,0.2881117559505198,0.5234129166392165,0.5329700345330836,cuda,logloss,0.0014108714553719536,0.012248690515322421,7,282,binary:logistic,0.5972803548260874,hist,COMPLETE
215,0.2880843109450189,0.48538347509863866,0.5397616120645402,cuda,logloss,0.0018326242336974441,0.012121097026269113,7,272,binary:logistic,0.5989419637648485,hist,COMPLETE
216,0.28832869002893247,0.5357795744088756,0.5050077341219502,cuda,logloss,0.0018584623068332038,0.011153002923434244,7,272,binary:logistic,0.5958261461737439,hist,COMPLETE
217,0.28777046786964994,0.5351704194308048,0.5335925901497173,cuda,logloss,0.00180859885830676,0.010361041684487636,7,272,binary:logistic,0.5741737914547443,hist,COMPLETE
218,0.2883035504591907,0.471068980322534,0.5095748470386648,cuda,logloss,0.001975484161982451,0.011930423000968738,7,271,binary:logistic,0.594775410742512,hist,COMPLETE
219,0.28822818270681455,0.6727623323437038,0.501712547932195,cuda,logloss,0.002027704154487765,0.012267157925316787,7,270,binary:logistic,0.598541453614672,hist,COMPLETE
220,0.2879942703526864,0.6972312884401344,0.5115215095923076,cuda,logloss,0.0020806058456795838,0.010965880291570525,8,264,binary:logistic,0.57704282162125,hist,COMPLETE
221,0.2883323565108897,0.4357554424218225,0.49932156139560574,cuda,logloss,0.001833632013854457,0.011984732816673954,7,270,binary:logistic,0.5924846759882447,hist,COMPLETE
222,0.28825696577166987,0.2544089991037571,0.5005662022864045,cuda,logloss,0.002074043159974374,0.01242719082393219,7,270,binary:logistic,0.558100439231254,hist,COMPLETE
223,0.28815230393921926,0.23120009753762594,0.49882766830732406,cuda,logloss,0.002003091676555693,0.011456445280463549,7,270,binary:logistic,0.5538144768209202,hist,COMPLETE
224,0.288179705542987,0.24427785628128953,0.5007072561386683,cuda,logloss,0.0020703736528960596,0.012088986280502043,8,276,binary:logistic,0.53641992638757,hist,COMPLETE
225,0.2881381851947209,0.22746765270234673,0.4992725972001497,cuda,logloss,0.0020347929687289327,0.009779663203320686,7,270,binary:logistic,0.526030021842588,hist,COMPLETE
226,0.28812558245668246,0.2565862380799979,0.50628637852531,cuda,logloss,0.0019907336989137265,0.009347896561563518,9,269,binary:logistic,0.5155595364781854,hist,COMPLETE
227,0.2882620981069729,0.2373865008681923,0.5043685585824904,cuda,logloss,0.0024138187917606335,0.009158535278119028,8,269,binary:logistic,0.5131061494915085,hist,COMPLETE
228,0.28750088347040637,0.1993298137887626,0.49729328992614535,cuda,logloss,0.0023836294935259553,0.008269691492180918,8,263,binary:logistic,0.5368969212321157,hist,COMPLETE
229,0.2880155090711129,0.291742758767494,0.5656316691068359,cuda,logloss,0.002229772283134398,0.011403260729311516,8,270,binary:logistic,0.5553021007924923,hist,COMPLETE
230,0.28820859180751845,0.2073807903585949,0.4932521388101729,cuda,logloss,0.0026736320281570978,0.009794039049974846,8,273,binary:logistic,0.5293026290644913,hist,COMPLETE
231,0.2883467689404479,0.1929046138489251,0.49934676638604775,cuda,logloss,0.002897613562270758,0.010795804324241792,8,276,binary:logistic,0.5350175663603519,hist,COMPLETE
232,0.28830902132801123,0.2583392521154112,0.4952656000824261,cuda,logloss,0.001974019838805962,0.010067622349706037,8,277,binary:logistic,0.4996511989254547,hist,COMPLETE
233,0.28796917305944747,0.1896915135626975,0.5123366786512208,cuda,logloss,0.002585823306628414,0.010984626844038552,9,277,binary:logistic,0.48215209056149533,hist,COMPLETE
234,0.2882608664622382,0.27586171999556536,0.48683978150789575,cuda,logloss,0.0017820044048486815,0.012941423667712724,8,264,binary:logistic,0.4914160890450939,hist,COMPLETE
235,0.28773634253370167,0.28552056922629654,0.4882124154890054,cuda,logloss,0.0030110264598365863,0.012609357205494717,9,277,binary:logistic,0.48837351265856077,hist,COMPLETE
236,0.28828809301234953,0.4428688582193766,0.48607571524554033,cuda,logloss,0.0019061664966525532,0.01021881216028286,8,265,binary:logistic,0.5406070395081566,hist,COMPLETE
237,0.2880487642826877,0.4414814251342963,0.48775236790191506,cuda,logloss,0.001726261289914785,0.010174470211284344,8,262,binary:logistic,0.49912506526787204,hist,COMPLETE
238,0.2880069602156854,0.43040492137815506,0.518955775409632,cuda,logloss,0.0017669314568227502,0.009164864013183652,8,279,binary:logistic,0.5329977411114569,hist,COMPLETE
239,0.2874439439331231,0.3164857491744905,0.48061644748105564,cuda,logloss,0.0027532189901196516,0.007845933583303419,8,264,binary:logistic,0.5418207869251748,hist,COMPLETE
240,0.28822668711524424,0.5969304499661012,0.508368249965414,cuda,logloss,0.002220707968515219,0.012629312728368484,8,275,binary:logistic,0.5207186428325951,hist,COMPLETE
241,0.28820779723431006,0.8617375431955319,0.5039122063227043,cuda,logloss,0.0022309737871475674,0.012762969838556073,8,276,binary:logistic,0.503999164808584,hist,COMPLETE
242,0.2882069571696552,0.6164738072579364,0.508510800561924,cuda,logloss,0.002349234078042653,0.012601198257575436,8,275,binary:logistic,0.5025700704344168,hist,COMPLETE
243,0.28805304112160884,0.813861311821458,0.5530769909388475,cuda,logloss,0.002525390018972933,0.01033718057112366,9,269,binary:logistic,0.5042989492318886,hist,COMPLETE
244,0.2878193671555179,0.6437924865474699,0.5162868575393752,cuda,logloss,0.0029809643196150462,0.0125448421902225,9,281,binary:logistic,0.5204932248591067,hist,COMPLETE
245,0.2884032337913698,0.6292428923074171,0.5064312380642634,cuda,logloss,0.002219260580989713,0.013358606045429652,8,275,binary:logistic,0.4876124981521389,hist,COMPLETE
246,0.2885203437230917,0.5822189135551533,0.5280661223321045,cuda,logloss,0.0022967360218391977,0.013329701071110858,8,273,binary:logistic,0.4695285368549348,hist,COMPLETE
247,0.28823273892429874,0.5747263113979135,0.5093823208151501,cuda,logloss,0.0023360019705516866,0.013716914244938387,8,266,binary:logistic,0.4746951569182622,hist,COMPLETE
248,0.2866098941156758,0.5517675939485345,0.5261333528116678,cuda,logloss,0.0032900390635566034,0.013419443656721073,10,259,binary:logistic,0.45225329343287507,hist,COMPLETE
249,0.28830241574499293,0.9146895154210014,0.4877964837093314,cuda,logloss,0.0022134750761236294,0.014056317126349194,8,266,binary:logistic,0.46641546532422407,hist,COMPLETE
250,0.28831685807352286,0.4771047371341119,0.4850909662122808,cuda,logloss,0.0027912806504240563,0.01433699874068484,8,266,binary:logistic,0.46791030707607845,hist,COMPLETE
251,0.2880107507944495,0.4683341043362812,0.5308749535370496,cuda,logloss,0.0019997364455361893,0.014084361390298155,8,266,binary:logistic,0.47201320413724535,hist,COMPLETE
252,0.2884895508365035,0.641610016856193,0.475186571046676,cuda,logloss,0.0022636003702299263,0.010879732969520006,9,259,binary:logistic,0.4342188266602974,hist,COMPLETE
253,0.28814543778505547,0.42386481951922,0.47410927439550055,cuda,logloss,0.0033992745389899892,0.011290579732508885,9,261,binary:logistic,0.45760817426509615,hist,COMPLETE
254,0.2883239274120958,0.7219877002930529,0.4814577828228991,cuda,logloss,0.002847617156524221,0.014256172613034634,7,258,binary:logistic,0.40870882193187663,hist,COMPLETE
255,0.2888654460125582,0.32996856281132986,0.48168217913071115,cuda,logloss,0.0029925129000142,0.014045506709955611,7,258,binary:logistic,0.46472267618259855,hist,COMPLETE
256,0.28844071167007296,0.3339489711355586,0.48377980946301924,cuda,logloss,0.0030308069435820307,0.015233605682945569,7,258,binary:logistic,0.42291441764070625,hist,COMPLETE
257,0.28823478282442944,0.302687998132823,0.484360005836751,cuda,logloss,0.0031064672940300754,0.014776375334138132,7,254,binary:logistic,0.406974469117384,hist,COMPLETE
258,0.2876726684941783,0.35173867344129406,0.474690945127382,cuda,logloss,0.0036618318908551656,0.008772932595124678,7,258,binary:logistic,0.4208054105729585,hist,COMPLETE
259,0.28839964864747525,0.2835930244710532,0.489303910536452,cuda,logloss,0.002823625709317684,0.014913040273503242,7,260,binary:logistic,0.4321651207596274,hist,COMPLETE
260,0.28689538750053106,0.3694701933352318,0.5438896242884759,cuda,logloss,0.0029410999948188475,0.01544469027778759,8,257,binary:logistic,0.41510898237383903,hist,COMPLETE
261,0.2864689722250008,0.32907870272876194,0.4698397843715416,cuda,logloss,0.0027988542076125074,0.014770424261105013,9,259,binary:logistic,0.4276098641686521,hist,COMPLETE
262,0.2883434617283919,0.9285749808560736,0.46196332223452796,cuda,logloss,0.0034917741212336143,0.010688354796705806,7,263,binary:logistic,0.4602961418298281,hist,COMPLETE
263,0.2885344923665615,0.745527712048189,0.46152440029785696,cuda,logloss,0.003982639253810973,0.011280309060720226,7,261,binary:logistic,0.46507134739995915,hist,COMPLETE
264,0.28830922258345465,0.9957613055156329,0.461155159511659,cuda,logloss,0.003477721077482539,0.010904862697853403,7,254,binary:logistic,0.44489114433706206,hist,COMPLETE
265,0.2882440574532813,0.9613363568139076,0.46132118138073297,cuda,logloss,0.004114584657583152,0.010863347847805158,7,252,binary:logistic,0.43793545467852213,hist,COMPLETE
266,0.2884504386414312,0.8590172187722105,0.5862128934312582,cuda,logloss,0.004319371271538588,0.010450491458006762,7,256,binary:logistic,0.4622176595882037,hist,COMPLETE
267,0.2884752113861554,0.809031245382591,0.4690058005591913,cuda,logloss,0.00399705930919571,0.011116414110610418,7,255,binary:logistic,0.46133791548316333,hist,COMPLETE
268,0.2886260042776434,0.8034275066115358,0.6313070850233841,cuda,logloss,0.004553033435052496,0.01124891100158357,7,244,binary:logistic,0.442040912420973,hist,COMPLETE
269,0.2884887152727693,0.7466937746037292,0.6354735061083582,cuda,logloss,0.004756971753413938,0.010669676018885731,7,253,binary:logistic,0.43668115528330276,hist,COMPLETE
270,0.28809727456043016,0.7552803971591944,0.6202434742354604,cuda,logloss,0.004208479900616226,0.010714587382031725,7,244,binary:logistic,0.4446835760658907,hist,COMPLETE
271,0.2882612221957017,0.7679013385209635,0.6419541829400349,cuda,logloss,0.004856157919016155,0.010689392495550818,7,249,binary:logistic,0.4341896848752705,hist,COMPLETE
272,0.2884335503841249,0.6659195508884674,0.6678382373667751,cuda,logloss,0.0038183485642401195,0.01156653282401371,7,245,binary:logistic,0.45561689654185833,hist,COMPLETE
273,0.287983061935508,0.910194120863605,0.679280562735379,cuda,logloss,0.0050091604803593395,0.013576186777008068,7,249,binary:logistic,0.45919282931427513,hist,COMPLETE
274,0.2882395370824139,1.2100811759215342,0.610498500808071,cuda,logloss,0.003951390771145347,0.011498788901160423,7,243,binary:logistic,0.44031701580042826,hist,COMPLETE
275,0.28871591996943297,0.7278000065649565,0.5861119473361786,cuda,logloss,0.003819474605380083,0.011392608832900792,7,254,binary:logistic,0.4514254835592838,hist,COMPLETE
276,0.2886704859100786,0.7088678594231023,0.6005083951597061,cuda,logloss,0.004758368399060447,0.011535554380687933,7,245,binary:logistic,0.46338966381071756,hist,COMPLETE
277,0.28884497116463276,0.7254874499076576,0.5780259632282633,cuda,logloss,0.0050334153738032066,0.011511094981254204,7,243,binary:logistic,0.45716029001283964,hist,COMPLETE
278,0.288765114869327,0.7058775273688052,0.5853135902574106,cuda,logloss,0.005463178881905145,0.011805265726005265,7,248,binary:logistic,0.453160197696561,hist,COMPLETE
279,0.2886055334483971,0.7169031982217844,0.5820577714861445,cuda,logloss,0.005530303939573274,0.011628078334293681,7,244,binary:logistic,0.4615742582442342,hist,COMPLETE
280,0.2888924226008367,0.7302135853502147,0.5836102136775795,cuda,logloss,0.005386426130378603,0.011625422177971313,7,238,binary:logistic,0.45755702065155673,hist,COMPLETE
281,0.2877712151831937,0.7358135676378692,0.5906990971523174,cuda,logloss,0.005867702706061823,0.009351945927480053,7,231,binary:logistic,0.45667598296286227,hist,COMPLETE
282,0.2883536021414438,0.655767242006233,0.5807882441965843,cuda,logloss,0.005153575593735937,0.011387514085538163,7,244,binary:logistic,0.4279830430213921,hist,COMPLETE
283,0.288605232690462,0.6596105992926975,0.5825221925895847,cuda,logloss,0.005399539612888825,0.011358396665247569,7,244,binary:logistic,0.4283285600479392,hist,COMPLETE
284,0.28871805276274287,0.6686992513037798,0.582053654819108,cuda,logloss,0.005266846980352208,0.01168614180297011,7,238,binary:logistic,0.4316655446237768,hist,COMPLETE
285,0.2885005692505396,0.6741607218622314,0.5809078789865314,cuda,logloss,0.006698266038568507,0.011387243251943867,7,236,binary:logistic,0.4260709358416363,hist,COMPLETE
286,0.28842723077030313,0.6569901775467928,0.5844460383266993,cuda,logloss,0.007385028652913786,0.011626963468849352,7,237,binary:logistic,0.4322025947223665,hist,COMPLETE
287,0.28863892561655163,0.801287453784461,0.5989210647437463,cuda,logloss,0.007968219865633102,0.011745265146846004,7,239,binary:logistic,0.44707174625194257,hist,COMPLETE
288,0.2887880960869605,0.811190136375672,0.5877413830764399,cuda,logloss,0.00751866302513903,0.011470882034047922,7,240,binary:logistic,0.4503090322642054,hist,COMPLETE
289,0.28807829771528265,1.0996239470989202,0.6089718095947473,cuda,logloss,0.00829980134030967,0.009683223948141377,7,236,binary:logistic,0.4488696261605502,hist,COMPLETE
290,0.28824899110509544,0.8257645452736876,0.5931797866637555,cuda,logloss,0.006848074741441832,0.011520232567910701,7,227,binary:logistic,0.4794934125767172,hist,COMPLETE
291,0.2874111630864154,0.7011064991041811,0.575240353830962,cuda,logloss,0.006329667146363655,0.008564892637446834,13,237,binary:logistic,0.42362833850687925,hist,COMPLETE
292,0.28863660282009934,0.8092307312941165,0.597333379962797,cuda,logloss,0.007894362228211757,0.011842648257259648,7,238,binary:logistic,0.44942626128472424,hist,COMPLETE
293,0.2881482542360342,0.848671560782199,0.5974987458558493,cuda,logloss,0.007875454296315434,0.009855025403478533,7,234,binary:logistic,0.4470428134539049,hist,COMPLETE
294,0.2885549431024129,0.7812057330914485,0.6301653351912063,cuda,logloss,0.005575931511213411,0.011198046839247865,7,239,binary:logistic,0.46592670369868694,hist,COMPLETE
295,0.28860522127741356,1.0409636842484415,0.6277878647744837,cuda,logloss,0.0052137973474408105,0.011585606411536439,7,238,binary:logistic,0.4681169386439321,hist,COMPLETE
296,0.2885089698970862,1.194068850523706,0.6278044820815296,cuda,logloss,0.005385994407854873,0.01034133624386055,7,227,binary:logistic,0.46281014587952896,hist,COMPLETE
297,0.28813001939977423,1.1088582544552348,0.6273522391182392,cuda,logloss,0.00558489333085713,0.009813918827181073,7,238,binary:logistic,0.4650381738957171,hist,COMPLETE
298,0.288304978536954,1.0332867859841839,0.6501940624796135,cuda,logloss,0.0050089495659272005,0.010289169725156823,7,225,binary:logistic,0.4742534311166479,hist,COMPLETE
299,0.2876581710293726,1.4145079408684675,0.5633695067347145,cuda,logloss,0.006423236338978487,0.008936921591268578,7,241,binary:logistic,0.4442876309983945,hist,COMPLETE
300,0.2885326445779651,0.8237506893452056,0.6020880932473437,cuda,logloss,0.009248796517101318,0.012125095664743808,7,229,binary:logistic,0.4668058249303403,hist,COMPLETE
301,0.28832873503813705,0.8543262759529838,0.6064998058930877,cuda,logloss,0.009053232505118093,0.012492477038009066,7,219,binary:logistic,0.4652129397361038,hist,COMPLETE
302,0.2885217213262471,1.131999787963733,0.6238882256511186,cuda,logloss,0.0047621295509469785,0.011970153639425324,7,230,binary:logistic,0.4510612371514004,hist,COMPLETE
303,0.2885376848051459,1.1788695628745423,0.620167394541597,cuda,logloss,0.010863604492144081,0.011809703891125943,7,226,binary:logistic,0.44850269494460865,hist,COMPLETE
304,0.2886858731104111,1.102368988510522,0.6259167281051533,cuda,logloss,0.00591171090162258,0.01189783560321193,7,228,binary:logistic,0.44853457761517934,hist,COMPLETE
305,0.2883759553199259,1.1269707369400193,0.6255971927099326,cuda,logloss,0.010618839541096754,0.012062245175338777,7,208,binary:logistic,0.44712976222792034,hist,COMPLETE
306,0.28795468491797716,1.1515420918837191,0.627968911177109,cuda,logloss,0.00650947939548403,0.013008282449479913,8,214,binary:logistic,0.4385064652970164,hist,COMPLETE
307,0.28837524337075715,0.9665569586118811,0.6392547593210771,cuda,logloss,0.005585388740471663,0.011978277152934248,7,229,binary:logistic,0.4764804018231732,hist,COMPLETE
308,0.2886383707173577,1.4246242640406068,0.6036184624912674,cuda,logloss,0.008638689295854228,0.011817824091573658,7,225,binary:logistic,0.4533972711522995,hist,COMPLETE
309,0.2885260885050719,1.3449126557823567,0.603825701414997,cuda,logloss,0.008107180792639081,0.013057264207780785,7,225,binary:logistic,0.45126998950640385,hist,COMPLETE
310,0.28863722893028504,1.4436687626224,0.6065027200701117,cuda,logloss,0.010653967717838133,0.012931686767719336,7,222,binary:logistic,0.45288891790074276,hist,COMPLETE
311,0.28826447041355036,1.3743357831668568,0.6022365832154232,cuda,logloss,0.011742453456602962,0.01303639731098657,6,220,binary:logistic,0.45100225093450774,hist,COMPLETE
312,0.28828489607284485,1.379389661554039,0.6125769262343476,cuda,logloss,0.008107798704245304,0.013103146422844575,7,225,binary:logistic,0.47111770666184705,hist,COMPLETE
313,0.2881524220883813,1.598446192097125,0.6162058943960549,cuda,logloss,0.00931098419395502,0.0121107247675501,8,229,binary:logistic,0.45327343839271694,hist,COMPLETE
314,0.28829479825860665,1.2026783051359087,0.5978483813978923,cuda,logloss,0.014017384729751062,0.013260818377961694,6,229,binary:logistic,0.4823774827527,hist,COMPLETE
315,0.28863844755449986,1.3091427994983105,0.5742086883335717,cuda,logloss,0.009541269603322716,0.011945432933528245,7,216,binary:logistic,0.4534243730967872,hist,COMPLETE
316,0.28862008299528213,1.4721266286739545,0.5649212099274942,cuda,logloss,0.011169281679906036,0.01221145912022531,7,220,binary:logistic,0.4497515109996336,hist,COMPLETE
317,0.2886210428165707,1.3429113854690713,0.570026730319812,cuda,logloss,0.011710247741767866,0.011970129797846932,7,213,binary:logistic,0.4493718960574882,hist,COMPLETE
318,0.28900733560113223,1.5200921279757127,0.5696970045502837,cuda,logloss,0.01221275458166823,0.012017557499450241,7,214,binary:logistic,0.44683614945110933,hist,COMPLETE
319,0.28812133712420457,1.515689676631784,0.5616762663228244,cuda,logloss,0.011565861058302096,0.012126017222862336,6,201,binary:logistic,0.4435654827323066,hist,COMPLETE
320,0.2881643027501801,1.7405139379180092,0.5716577802773953,cuda,logloss,0.010472866868075501,0.009576394810314453,8,218,binary:logistic,0.4155692771800497,hist,COMPLETE
321,0.28832757460439373,0.985776282233231,0.570602400385634,cuda,logloss,0.014850557768903634,0.011779782502645296,6,213,binary:logistic,0.4385924284421739,hist,COMPLETE
322,0.21395155038116268,0.9895441388692063,0.5920619127245179,cuda,logloss,0.019397428679769037,0.06377385968396866,20,210,binary:logistic,0.45888267816483547,hist,COMPLETE
323,0.2885315113104919,1.4021499416576164,0.5820373053591837,cuda,logloss,0.009749877447962811,0.011472266332685915,7,217,binary:logistic,0.4752946003350718,hist,COMPLETE
324,0.28872246109284033,0.831917017803967,0.5549956825856994,cuda,logloss,0.008425856969451771,0.010178126112868653,7,190,binary:logistic,0.4482935781493789,hist,COMPLETE
