number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
0,0.26578727581960443,0.14769117652343813,0.5146980602811289,logloss,1.3118197009716175,0.024202114156499258,35,251,binary:logistic,0.4057294404287647,gpu_hist,COMPLETE
1,0.2504555237730095,0.0020702026854074957,0.918552918951367,logloss,0.0010949422617971293,0.024384111028226275,16,275,binary:logistic,0.7298557069261541,gpu_hist,COMPLETE
2,0.2721394645710743,0.007561536845953963,0.9825363640699991,logloss,0.43977416681951703,0.00381690006011053,22,245,binary:logistic,0.47496697130043153,gpu_hist,COMPLETE
3,0.2173937522754585,8.351180301902819,0.5826069268203107,logloss,2.2471820205649995,0.04253848076125798,17,210,binary:logistic,0.9640562524301707,gpu_hist,COMPLETE
4,0.2669443952778717,0.010887534195586917,0.5257519494416993,logloss,5.060226531403518,0.0013762490902451457,22,14,binary:logistic,0.648770122693527,gpu_hist,COMPLETE
5,0.27245707347014475,0.006724469780295505,0.7989693088959113,logloss,0.03462557447515088,0.011652005325438634,27,250,binary:logistic,0.7138216244738642,gpu_hist,COMPLETE
6,0.16729087382021746,0.08319781205208614,0.6326270033280101,logloss,0.191721161549978,0.09059075813252974,21,119,binary:logistic,0.5702686482131741,gpu_hist,COMPLETE
7,0.2087580832548973,0.018194512743069987,0.537393030130041,logloss,0.6778403703007426,0.06689476539880856,10,155,binary:logistic,0.7176598386604724,gpu_hist,COMPLETE
8,0.2635022308376643,0.023923648030848423,0.9588560965548627,logloss,4.026530950080906,0.0020672869867196294,24,286,binary:logistic,0.8123549168203522,gpu_hist,COMPLETE
9,0.2651007147357849,0.0021920459280517514,0.5884021810510411,logloss,0.0013774134203798525,0.03183736577428089,8,182,binary:logistic,0.7585185258664437,gpu_hist,COMPLETE
10,0.2716377849035914,0.0011283973369825583,0.36014971697092096,logloss,0.034415854647557254,0.008774949934103117,32,86,binary:logistic,0.8774515176881096,gpu_hist,COMPLETE
11,0.2781456661199655,0.005953285173303679,0.8095505562417117,logloss,0.052444236278910115,0.005797136198258187,28,237,binary:logistic,0.568799911044758,gpu_hist,COMPLETE
12,0.2780763447112405,0.004740095809102517,0.8068987553552454,logloss,0.028318937703621264,0.008741996829509876,28,214,binary:logistic,0.6131866941154421,gpu_hist,COMPLETE
13,0.27792879344696775,0.0011176596268340198,0.7785471504148247,logloss,0.043606065660266806,0.00562091351958936,29,205,binary:logistic,0.5929130218503723,gpu_hist,COMPLETE
14,0.2737277765496998,0.06394666668472665,0.7994891744297795,logloss,0.10388023615172771,0.011683061468999301,28,209,binary:logistic,0.5508188051887639,gpu_hist,COMPLETE
15,0.27214268337219255,0.004990802164304584,0.7126281389940197,logloss,0.0069229841866677395,0.003134105711038621,35,160,binary:logistic,0.6378475209449878,gpu_hist,COMPLETE
16,0.2655915357719078,0.004152127058182607,0.8752289909963451,logloss,0.012875698231519165,0.006649204616868708,3,119,binary:logistic,0.496144505657804,gpu_hist,COMPLETE
17,0.2652781588633011,0.028150944742369625,0.8699589106843525,logloss,0.23619328180172675,0.015294400521964615,31,226,binary:logistic,0.6560088956561585,gpu_hist,COMPLETE
18,0.27740084431796014,0.0038416064667060033,0.7018842645058461,logloss,0.08955207728679776,0.004986550781579085,27,298,binary:logistic,0.5174420753907857,gpu_hist,COMPLETE
19,0.2672952603530002,0.013388009526152038,0.8770256921857474,logloss,0.011593391832370358,0.007906858367263818,14,38,binary:logistic,0.6158050754404253,gpu_hist,COMPLETE
20,0.27160126105927884,0.046247579489386806,0.738855408012958,logloss,9.278981614921069,0.0032829822007057587,25,184,binary:logistic,0.5787480386222668,gpu_hist,COMPLETE
21,0.278329692843656,0.0018020951972274575,0.7775158518358879,logloss,0.04512556290004249,0.006050116797879847,30,186,binary:logistic,0.588485703875565,gpu_hist,COMPLETE
22,0.27645531425580505,0.002039882846148973,0.8280766291593727,logloss,0.05579891718177806,0.005055643766201694,32,184,binary:logistic,0.5560160437152512,gpu_hist,COMPLETE
23,0.2526928818241574,0.0011256251651637372,0.7532216980139237,logloss,0.01974196039175863,0.015462291979440133,30,125,binary:logistic,0.6675188293798101,gpu_hist,COMPLETE
24,0.2783837276797704,0.0037196226709741353,0.8627117729814413,logloss,0.14701977421935175,0.007911066505228945,25,232,binary:logistic,0.6173582061686801,gpu_hist,COMPLETE
25,0.2655750177153094,0.010766936519165127,0.9302168595941973,logloss,0.11844562939193243,0.002307583050900766,25,267,binary:logistic,0.6737320808063244,gpu_hist,COMPLETE
26,0.2776620967096944,0.0026502927121388794,0.9956070869987474,logloss,0.2606465030860803,0.005598485918285403,18,234,binary:logistic,0.5296903912610205,gpu_hist,COMPLETE
27,0.27403225851424523,0.006751973066975157,0.842740302720179,logloss,0.08964415519863914,0.004243363597389684,33,174,binary:logistic,0.46867335132216714,gpu_hist,COMPLETE
28,0.2756542425218299,0.00282665087313991,0.9091585976154573,logloss,0.35339755730414213,0.00688334977738577,20,142,binary:logistic,0.6093624136325904,gpu_hist,COMPLETE
29,0.2765479814567207,0.034496543661091006,0.6818676065239176,logloss,0.7351577764889086,0.014923732044976986,34,265,binary:logistic,0.4013055543711161,gpu_hist,COMPLETE
30,0.2748392968612802,0.01688942072117863,0.7717634401147178,logloss,0.16490786809291125,0.006986528334423387,24,85,binary:logistic,0.45668450351853607,gpu_hist,COMPLETE
31,0.27654132218415134,0.0044802956354516475,0.8168195832362954,logloss,0.059607201050832795,0.010080378276884168,27,222,binary:logistic,0.6048533342204803,gpu_hist,COMPLETE
32,0.27864117229279406,0.0018100580443979608,0.7473716812789896,logloss,0.025415419122333492,0.008957862552072166,29,196,binary:logistic,0.5350377438401382,gpu_hist,COMPLETE
33,0.2740479876237856,0.0015108521623602045,0.7462345210686494,logloss,0.07684311508559945,0.004036863731909264,30,195,binary:logistic,0.5165887785863599,gpu_hist,COMPLETE
34,0.2637193502575516,0.00198980704284551,0.6747337292909164,logloss,0.13679043245442665,0.020789170515273965,23,242,binary:logistic,0.4359982365135845,gpu_hist,COMPLETE
35,0.2777342247638212,0.010140169971475637,0.8426530801395539,logloss,0.04266793422600074,0.009982609031264557,25,259,binary:logistic,0.5477656674471937,gpu_hist,COMPLETE
36,0.2798058041088057,0.0010101652362635774,0.7293353956555488,logloss,0.021565344509027102,0.006151201299829059,30,239,binary:logistic,0.4968277370619075,gpu_hist,COMPLETE
37,0.27404039312424316,0.0010350772220589517,0.6501706399709671,logloss,0.017643494606501723,0.011850228464552177,35,171,binary:logistic,0.5002278027090777,gpu_hist,COMPLETE
38,0.2800770069104493,0.0030231111162920023,0.7286973644765244,logloss,0.006396788232169765,0.008554300389823754,31,196,binary:logistic,0.4386276591421356,gpu_hist,COMPLETE
39,0.28105220511131906,0.002662173485125286,0.7394296234563791,logloss,0.005746836596613361,0.008019051625548893,15,283,binary:logistic,0.4593824497434319,gpu_hist,COMPLETE
40,0.2688946749771735,0.27640909223045407,0.7096982383946377,logloss,0.005229261979070631,0.021093144671748526,14,280,binary:logistic,0.43422258841031663,gpu_hist,COMPLETE
41,0.28158856629992135,0.003143493820177102,0.7359182376625386,logloss,0.0042661496839459445,0.007904589179476446,12,251,binary:logistic,0.4437709351255499,gpu_hist,COMPLETE
42,0.2814044577559267,0.0015730020591093984,0.7458398749896108,logloss,0.00438785038383476,0.008237911618325053,15,253,binary:logistic,0.4317475312725827,gpu_hist,COMPLETE
43,0.2810946145521234,0.007424221728228426,0.6397029828328586,logloss,0.003197574707295911,0.006998851702684281,15,292,binary:logistic,0.4269932946770556,gpu_hist,COMPLETE
44,0.2806601635260983,0.008213317090292644,0.6623550539803507,logloss,0.0023757043771723916,0.012409265137942863,11,300,binary:logistic,0.4230011553437329,gpu_hist,COMPLETE
45,0.2820168693900908,0.007080388246551794,0.6340313292707159,logloss,0.0023888492163130553,0.011477884780988027,11,298,binary:logistic,0.4285428089634529,gpu_hist,COMPLETE
46,0.28119765139154046,0.00761693117726201,0.625149993032726,logloss,0.0025413423389349927,0.010377867731078952,15,284,binary:logistic,0.40257822249280306,gpu_hist,COMPLETE
47,0.2802670513647965,0.00730691674389593,0.6079761958619334,logloss,0.0010414392583657352,0.013487474909539547,11,255,binary:logistic,0.4086631801653447,gpu_hist,COMPLETE
48,0.28356327394129066,0.01852336999227343,0.6218961625493891,logloss,0.002266035456133577,0.009910587990510247,8,292,binary:logistic,0.47593096138855273,gpu_hist,COMPLETE
49,0.2821964816752918,0.020192491013038695,0.5715347337947854,logloss,0.0014808933207772143,0.01761718935901188,7,275,binary:logistic,0.40138443096356774,gpu_hist,COMPLETE
50,0.27205315331283814,0.015537359013511956,0.5695312846116574,logloss,0.0018856812651677085,0.03166176121929113,7,275,binary:logistic,0.4775588453566465,gpu_hist,COMPLETE
51,0.2805173456226791,0.021500534716570374,0.615226778921669,logloss,0.0014052477624276146,0.017845034602028496,8,276,binary:logistic,0.4010049742226243,gpu_hist,COMPLETE
52,0.28063755218767855,0.011594008605069941,0.557773731899357,logloss,0.003257944804740486,0.010055093222070061,5,251,binary:logistic,0.4524496960913032,gpu_hist,COMPLETE
53,0.28038329004691503,0.005517411381178459,0.6022147760261137,logloss,0.001547411183376194,0.01120633762690549,12,268,binary:logistic,0.47872509964295445,gpu_hist,COMPLETE
54,0.28225372936487947,0.015333526922221565,0.5028301267380393,logloss,0.001027725428348338,0.013695080412758997,9,289,binary:logistic,0.4191959411441295,gpu_hist,COMPLETE
55,0.2820749254771427,0.02045649979725857,0.5013469893585644,logloss,0.0014684989177224047,0.013289458392963038,9,292,binary:logistic,0.44865440935460293,gpu_hist,COMPLETE
56,0.27999422710655675,0.02135869319583071,0.5093194278520965,logloss,0.0010103775124595447,0.017346072921532937,9,292,binary:logistic,0.4495442086031886,gpu_hist,COMPLETE
57,0.2796912253018545,0.033129341830351454,0.5033924398756524,logloss,0.001614129011764351,0.013644996142719319,4,299,binary:logistic,0.4826613140455139,gpu_hist,COMPLETE
58,0.279038784249327,0.01850873609331989,0.4777184920872296,logloss,0.002025021084717098,0.026010222393438098,6,288,binary:logistic,0.42140121255236274,gpu_hist,COMPLETE
59,0.2786365935707079,0.014538267283501,0.5843472283895461,logloss,0.0012135485915404061,0.013464726978756508,12,264,binary:logistic,0.462693770506109,gpu_hist,COMPLETE
60,0.278986995372523,0.05770594908935704,0.4607984273422228,logloss,0.0034149318840554443,0.018326611541062958,9,273,binary:logistic,0.49331005706234526,gpu_hist,COMPLETE
61,0.28227354547094585,0.010391675732500173,0.5552357749819757,logloss,0.004240321183997657,0.012028717734355605,10,260,binary:logistic,0.4437997851871628,gpu_hist,COMPLETE
