number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state
39,1138.0330457568834,0.22843963809982182,0.3906856291770106,rmse,0.012625002550869778,0.00633247824139637,0.04326242916526517,8,240,0.9390829427018851,COMPLETE
40,1135.8183496004035,0.6948640078948728,0.5660559571599054,rmse,0.0036428645025359573,0.5575361478549972,0.02285883535753327,12,147,0.9186364180551567,COMPLETE
41,1135.964616405331,2.65203074187651,0.5700831737230236,rmse,0.003360337246777741,0.35098523533333637,0.01587211718576754,12,145,0.9108303331391818,COMPLETE
42,1136.4712576844308,3.088668808857347,0.5765308902724439,rmse,0.003797673561709074,0.7184282185492211,0.014932174529633562,12,125,0.8865191158947996,COMPLETE
43,1137.5709977237548,0.7733284632572485,0.6523244414427247,rmse,0.0010089109007396413,1.1374079510078294,0.03038539799017755,10,148,0.974800528335677,COMPLETE
44,1136.1736674886542,5.978050603274117,0.5532297369977462,rmse,0.0015645017578637035,0.35530581771574976,0.017648464175106113,12,178,0.911914825022315,COMPLETE
45,1142.4295141920613,2.3594100716524986,0.47497151575498187,rmse,0.0074791374789083655,0.5148639209853106,0.010536047058958498,9,97,0.9044533215908116,COMPLETE
46,1151.3602229646233,5.750695854636572,0.5707790975017935,rmse,0.0034401419086999923,1.2252857458295499,0.014326601387940667,6,149,0.7232671485296184,COMPLETE
47,1139.3771924863843,3.3425209174670107,0.5204614973095352,rmse,0.005464739420959855,0.35847501131206405,0.03461874554646987,11,131,0.7639461549144118,COMPLETE
48,1136.0207576539574,1.1860455350706103,0.5501883147953345,rmse,0.001476795051502833,0.14175271063648245,0.017181294820687892,13,117,0.8641523205571924,COMPLETE
49,1140.9599104823199,1.1035690502438016,0.6859529710102639,rmse,0.018027055263701727,0.14026131333067401,0.007669637320837785,16,116,0.8708226690161875,COMPLETE
50,1143.2035424170344,0.6902828617163854,0.4818416348667056,rmse,0.008693545900333605,0.17207117567111638,0.024995990527066952,13,37,0.84283556061384,COMPLETE
51,1136.0360767503614,1.979854035991248,0.5453002936754002,rmse,0.0015101383601987361,0.35210054293836485,0.018081208570238053,11,171,0.9188589697449036,COMPLETE
52,1135.5862010472365,1.8395920990660666,0.505259605998713,rmse,0.001484223499892146,0.2413869563592403,0.01552738659300376,14,146,0.97966308389395,COMPLETE
53,1136.1903100142042,1.1723098653857609,0.5511445746830869,rmse,0.0014410583807767732,0.2973166185017269,0.021300409662060333,14,146,0.9276908139034798,COMPLETE
54,1139.0798423074002,2.0472731623136426,0.5187912701537171,rmse,0.002682939891701212,0.18615300518789143,0.011726722637560973,10,90,0.8866774721579612,COMPLETE
55,1136.2200210026433,0.5504820253079168,0.5754659080006178,rmse,0.0013158818550196721,0.721647278157132,0.018087456531304884,11,167,0.9765327125355486,COMPLETE
56,1137.2330672288786,1.0034631500353457,0.6042273818937168,rmse,0.001964961793351528,0.4235961687291419,0.014181415793142282,16,104,0.9232601792480947,COMPLETE
57,1136.4703367021484,1.8455696155318364,0.5053975364188825,rmse,0.0037511125100169185,0.24635248681679997,0.02359077037675962,9,140,0.8452748691070211,COMPLETE
58,1137.4206794332808,0.3100846953197659,0.45315777385741085,rmse,0.0010231082094927673,0.12484257418013972,0.029214811531123697,13,158,0.8948727608115427,COMPLETE
59,1135.9575420992385,1.3406923498059131,0.5912753552868467,rmse,0.0029020921323839907,0.47492965094194456,0.021291998852726982,11,192,0.9513346026536456,COMPLETE
60,1140.7883615735593,1.149184909553196,0.6362168688630883,rmse,0.0030077287348100274,0.5738178936707429,0.021253071589752457,7,186,0.9537140294691359,COMPLETE
61,1136.230295226984,2.413194445065472,0.5919330959425229,rmse,0.0016798995496252734,0.2160513145226024,0.01683187390424694,14,174,0.9772666843101204,COMPLETE
62,1137.8423017075838,1.4134652734414161,0.5599161601505493,rmse,0.002593148308252187,0.30971503989930765,0.011864861495404107,11,133,0.9209943966485987,COMPLETE
63,1135.5429801719797,1.7669792623661074,0.5246216779338382,rmse,0.0013900194125567313,0.41966075068860814,0.019765430982787272,11,196,0.950962953031912,COMPLETE
64,1135.694467346589,3.018989569466475,0.5196867833074978,rmse,0.0020027510808653544,0.1372960802910265,0.020586930289639687,13,196,0.955872903017966,COMPLETE
65,1136.944093632448,2.9838540081441147,0.5055445408548395,rmse,0.004449065647458336,0.5024804320596918,0.022103814872838443,9,201,0.9951544554721725,COMPLETE
66,1136.2970192248058,3.7368119004739597,0.533217795666982,rmse,0.0021742394745253306,0.09298907436155644,0.029300085810923204,10,194,0.9519301355277314,COMPLETE
67,1136.4468342593395,7.339284182464739,0.46842463881429675,rmse,0.0041153448926001725,0.21581198277195165,0.022538622269920518,13,209,0.9798117449201824,COMPLETE
68,1136.8254831949114,1.652615165315777,0.586448799965991,rmse,0.003004149086805094,0.15122632960640167,0.01477695869553331,12,190,0.9459711182253315,COMPLETE
69,1139.9033311879189,2.5542482787178904,0.5171152019864569,rmse,0.0012151076575495127,0.6857117824095553,0.03609013771243092,14,211,0.9351872562390018,COMPLETE
70,1136.9988775309882,4.461725309138869,0.6207021219173755,rmse,0.0020408348003210517,1.019206120856679,0.01946307345558753,15,157,0.9848756507822539,COMPLETE
71,1135.768087062125,0.8560733445654231,0.5539990962018754,rmse,0.0013544614386802054,0.16704060872388174,0.01609600805241811,13,140,0.960958101183009,COMPLETE
72,1136.0819355745095,0.8776070161705914,0.4974511246400115,rmse,0.001052039987410671,0.11407099744545066,0.013217351611841458,13,153,0.9589167174610267,COMPLETE
73,1135.6472868040353,1.6603546237026388,0.5719921910844096,rmse,0.0024174870872938105,0.2734498169306917,0.015934571731716172,12,140,0.9553463299182932,COMPLETE
74,1139.8487566835502,1.6199584487116503,0.5345310339597154,rmse,0.0017683764954577173,0.18956908517328466,0.026377816403677604,16,130,0.9995259930950219,COMPLETE
75,1135.5558304586393,0.6172412979962768,0.42920066905631915,rmse,0.0025314933547355895,0.25595003931300614,0.020163291116548465,11,166,0.9645578806432965,COMPLETE
76,1139.3436318809652,0.7689529939770489,0.4277553016304274,rmse,0.002226344706024537,0.07603081844092155,0.009274091733483779,14,164,0.9656778288624532,COMPLETE
77,1136.140371391747,0.6043025815002537,0.4668810153823108,rmse,0.0012799888522643393,0.0894762845869903,0.018845210677941995,10,138,0.93227949468987,COMPLETE
78,1137.3431662227888,0.9316992413416335,0.4376408871752069,rmse,0.0018283900620008596,0.26001849790176473,0.011448635418324693,12,108,0.96705822166202,COMPLETE
79,1136.066103317803,0.5094699046423881,0.4064591535469575,rmse,0.004826250333588996,0.12603368905927753,0.016020764035478644,17,179,0.9856323659843824,COMPLETE
80,1135.9642602619442,0.3610553474499823,0.462811732842428,rmse,0.0012399312772961104,0.03785783204549517,0.013487757226639347,13,169,0.8995417507241538,COMPLETE
81,1135.6105434063563,1.364249523012943,0.48059430885975996,rmse,0.0027211790829632272,0.4257102416725137,0.020147924129564034,11,201,0.9473783896817735,COMPLETE
82,1135.4807355044813,1.8159016732548519,0.49379712263201514,rmse,0.0025313835600471513,0.41450963886422326,0.024283668459616606,11,204,0.9486628274312118,COMPLETE
83,1136.042975883968,1.5039716985236504,0.4416325021967742,rmse,0.0026819369616520377,0.15647481861889473,0.019279786649287225,11,222,0.9404885622807079,COMPLETE
84,1136.0963724373055,2.0797587266439934,0.4828542236149805,rmse,0.0023377976855072694,0.2769998430983372,0.025922778867839225,11,235,0.96628022561919,COMPLETE
85,1136.4930994911952,4.031935742278291,0.49520208663334414,rmse,0.006007058168127422,0.21152307453193825,0.015853243479080403,23,205,0.9863221122917661,COMPLETE
86,1136.7692215370078,2.6790258316155224,0.509655306879604,rmse,0.001458965076193657,0.4367290351737717,0.03320019829813658,10,218,0.9548102132461564,COMPLETE
87,1138.1032898364592,0.970578611569364,0.48017217709998306,rmse,0.00191640157420353,0.1745510044753653,0.0201316572513172,9,247,0.9313573832201802,COMPLETE
88,1137.8795375075442,3.0803819452290497,0.5318704195101994,rmse,0.004502925944399829,0.38511337559593006,0.024318365103047374,8,215,0.9695641153888387,COMPLETE
89,1136.2394869538614,1.7487584674274834,0.41350095653333835,rmse,0.0010279890820639435,0.31575060906253055,0.013985866265734618,15,198,0.9992838192509497,COMPLETE
90,1136.0152146910439,1.346198957752036,0.4551109913268786,rmse,0.0023611054545682308,0.2572883001649879,0.01736231625325295,12,183,0.8774013141601835,COMPLETE
91,1136.2282026956361,0.7392092489672513,0.5235648524079992,rmse,0.003733779912892854,0.4200711607722724,0.022521498630957752,12,153,0.9064499848864407,COMPLETE
92,1138.6862903847589,2.170816913998983,0.5629626055131428,rmse,0.0017670403078879364,0.6306736687121204,0.02767783667972561,13,123,0.946863483395957,COMPLETE
93,1135.8598115780637,1.0137673930813818,0.49274537435652344,rmse,0.003191641303708825,0.2094625970891478,0.02417093320322847,10,142,0.9281061927706044,COMPLETE
94,1181.1484552668771,0.6466598341787579,0.542454358345891,rmse,0.0013375594333314908,0.8565679273160614,0.019892707737596688,3,173,0.9158480519621559,COMPLETE
95,1135.7219078496173,1.2984284803622153,0.473122010403124,rmse,0.002442619293016633,0.5383214308067008,0.016138443638590568,14,162,0.9822514921626219,COMPLETE
96,1135.6558030854294,3.390934510616651,0.46722554699715146,rmse,0.002529922859988412,0.3268925370977686,0.015555990030318047,14,162,0.9833074567779702,COMPLETE
97,1137.1038224932026,3.243364713828969,0.4367762088973821,rmse,0.006019822412789363,0.3233640643326174,0.012879448274452424,14,188,0.9736119690917489,COMPLETE
98,1137.4747186938855,5.074968179129203,0.46730286477514593,rmse,0.0026349526741121024,0.5149483526806863,0.014633792159531847,11,158,0.9856575801565303,COMPLETE
99,1135.212585472503,1.8620662483899058,0.47780377425479476,rmse,0.0016435353992643332,0.40986852781746064,0.01805814216145912,15,204,0.9847422024810327,COMPLETE
100,1135.4998264348371,2.3270699670360275,0.4517668209627774,rmse,0.0017751352601015498,0.40006297866651847,0.018372196312541434,15,204,0.9451401676876431,COMPLETE
101,1135.9625545433476,1.8055962265081904,0.45055264222357294,rmse,0.0016050227273597512,0.3915521020769856,0.018379019907662768,15,228,0.9431510206675918,COMPLETE
102,1136.8012938484694,2.349889545227219,0.5063913452774912,rmse,0.002035718079771049,0.26591687858289204,0.02087464651199485,18,205,0.9577187462309797,COMPLETE
103,1135.7695478345224,3.706865374309641,0.43395007847481487,rmse,0.003412767267073506,0.3136851499276972,0.017379279162736433,17,216,0.944976377283505,COMPLETE
104,1144.9544860834528,2.9629830029246436,0.4894306762085739,rmse,0.001621132539077476,0.4385819876602617,0.010860876235580444,15,5,0.9893171845903027,COMPLETE
105,1135.9538508180938,1.8416237231254644,0.512195895627147,rmse,0.0031372443698158303,0.21940387102459252,0.014701169124693178,16,193,0.9709730647874432,COMPLETE
106,1138.415957737038,4.095898340577709,0.45802997673147056,rmse,0.001145658225806204,0.3720691740367135,0.01278974375008678,12,207,0.9342046891287584,COMPLETE
107,1136.9186446658398,2.412783497973107,0.48113855093347374,rmse,0.0019413575999624698,0.13209853187232004,0.023403012869502436,14,260,0.8921780882136002,COMPLETE
