number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state
13,1140.9562443728175,0.003896631715087246,0.8294329068547137,rmse,0.5172520447987847,0.001059656900194905,0.016200947086369284,16,56,0.4366252628861271,COMPLETE
14,1141.0128246015665,0.005275477422401104,0.851999705007277,rmse,0.5783870541695295,0.001057220853140849,0.015566854758179444,21,95,0.41693147145085035,COMPLETE
15,1140.7605199417455,0.03880148170401718,0.3100298292275281,rmse,0.918502974123069,0.007996510935775223,0.011388014286245153,15,43,0.5017097032482304,COMPLETE
16,1557.6348754095623,0.03781451611315151,0.32368185675562305,rmse,1.570048414867516,0.012372032969224931,0.0028887277345083654,13,26,0.5143296634393216,COMPLETE
17,1140.4158533646325,0.24941655410914404,0.44217927762222237,rmse,0.2075517301677262,0.03733812417560431,0.00877952368861386,20,115,0.4922363395523469,COMPLETE
18,1145.6469058844152,0.4233383346369531,0.4601893731797008,rmse,0.23400755707487073,0.10367666779394422,0.00697818807905356,20,107,0.4758553477998433,COMPLETE
19,1185.0645938847274,0.1831354253361794,0.6094176392536879,rmse,0.035581251948151364,0.03324505910755163,0.004581839319586798,25,177,0.5562487883783265,COMPLETE
20,1138.290878719694,0.7522194158004306,0.4508222096781068,rmse,0.020894137513688623,0.003680958741997929,0.025928780615138508,19,244,0.8748859138882964,COMPLETE
21,1138.7960727319812,0.9155290264168461,0.4502258541590539,rmse,0.029347379121491317,0.0033114982765559214,0.026256415667806215,20,253,0.8397513917206479,COMPLETE
22,1140.3143138318237,1.105135717262584,0.5997359585479682,rmse,0.018582830379458844,0.00384429729298259,0.026027646283026517,22,263,0.8782102943041519,COMPLETE
23,1149.0816635645058,0.8164029318585363,0.4681442501030568,rmse,0.0522041826808711,0.0037304324146012,0.05003911041058943,18,229,0.8834932698714254,COMPLETE
24,1136.2381597540696,3.4119968647165284,0.39102620506825053,rmse,0.0128462214400741,0.0022598108029583813,0.021539548813286832,23,296,0.9995441413229178,COMPLETE
25,1136.871814706206,4.29169116988295,0.3933296459578426,rmse,0.01394045995821339,0.017032810942379465,0.022641118165525696,23,286,0.9843110196233524,COMPLETE
26,1136.669268912356,5.797133783013649,0.37149189671648597,rmse,0.002342077908150875,0.017095283695351415,0.02312821581006164,23,297,0.9971489935686141,COMPLETE
27,1136.9267184436153,6.7671805878360445,0.37900689489551054,rmse,0.002471234772902484,0.014157469682252479,0.01872559602546788,23,300,0.9871158205086796,COMPLETE
28,1143.321647191606,3.810457027399749,0.3638950081358256,rmse,0.009361385591885577,0.10929824764848245,0.04222937322191501,25,269,0.9959066471820046,COMPLETE
29,1168.1152101237751,2.549719126305608,0.3015550779055109,rmse,0.001048417307106391,0.008469531718031638,0.09320209853591084,23,277,0.927712543600466,COMPLETE
30,1154.9074194822747,3.9977384766535247,0.4157894939535174,rmse,0.0022565892734240207,0.01784488010524415,0.05488292248004798,22,205,0.9142423263552387,COMPLETE
31,1137.6425373443706,9.235687603864855,0.36149049654950066,rmse,0.003815796817461304,0.008199754281216593,0.01831014563913607,23,299,0.9979197974660288,COMPLETE
32,1136.9472786703016,5.18074377029335,0.3478324029619358,rmse,0.0021881215230917517,0.06322686113797013,0.020550089319375627,23,282,0.9725240791043308,COMPLETE
33,1140.4861456760357,2.0718309626909535,0.4049389734191349,rmse,0.010457912013282389,0.19538356997687983,0.03282696034386772,25,287,0.9655552918623848,COMPLETE
34,1145.1626366913565,6.6888447910826665,0.4073428810615967,rmse,0.0030545641308737897,0.016147595618439606,0.009719560524916033,22,219,0.9113168861881857,COMPLETE
35,1137.0708731259208,1.8921726092020625,0.5011077549530087,rmse,0.0016288736924688497,0.006277811420214724,0.012659709612196835,21,249,0.9982617689718276,COMPLETE
36,1139.8851343733509,1.6714373492951373,0.5686843562410148,rmse,0.005890190349829573,0.012646885643658928,0.020916194644706912,24,161,0.7691615461896518,COMPLETE
37,1137.943364335689,5.46971765637777,0.3432895724013859,rmse,0.010388569120357403,0.025216488775926926,0.03056840132478117,18,300,0.9474330542344291,COMPLETE
38,1143.2524557932825,3.0184065268366007,0.9871782320085212,rmse,0.0056701291363695835,0.002194507781638191,0.0455017404532918,11,264,0.8334086192950628,COMPLETE
39,1155.3413454540412,0.5216628832745268,0.3949643919783102,rmse,0.016169833860246684,0.06320638679047426,0.06096225138466663,24,282,0.9313036193803494,COMPLETE
40,1154.659987109272,1.3771840702239158,0.4248174812572566,rmse,0.0018123739932130087,0.04299809891962044,0.00604608308109741,21,235,0.968733348740155,COMPLETE
41,1136.8146463432122,5.739159735289926,0.34714436860927095,rmse,0.0026451284223743847,0.022521512487887512,0.02059758232233805,23,282,0.9723666396457552,COMPLETE
42,1137.5635119753751,6.946865355345712,0.37380961544461816,rmse,0.0010575260792610708,0.022013649398845713,0.019135156177362278,23,262,0.9023128900158698,COMPLETE
43,1139.5657712025447,4.264912499062997,0.4926959384452675,rmse,0.006396498631934325,0.015010869772564708,0.011965024194688006,19,286,0.9517353503969367,COMPLETE
44,1137.7390783231822,9.838040532409613,0.33804164809701087,rmse,0.0036779136877272355,0.006753385317195069,0.035738022342878664,24,216,0.9786791590880602,COMPLETE
45,1138.3444893499961,6.768748107264052,0.7129212245510017,rmse,0.0027871608368728574,0.17199997910777587,0.02390146456780714,22,273,0.938317903302532,COMPLETE
46,1137.795206807922,2.867379852466312,0.37982432787065235,rmse,0.0015809051715890059,0.5319240513180712,0.016743807817583497,25,292,0.8520950488158365,COMPLETE
47,1139.5575039390133,0.08680629405549553,0.30669620602448816,rmse,0.12273049247057735,4.577727647300171,0.013772513793834576,21,254,0.7916862396328301,COMPLETE
48,1141.0246107904786,2.986554463941638,0.4324327003357719,rmse,0.013436333006623169,0.0015246584630953565,0.030412534394946827,19,273,0.6953155334913947,COMPLETE
49,1165.7259026589402,1.5052299361538335,0.5263619669349934,rmse,0.04428063648529302,0.027232403519131924,0.07745927821733156,16,235,0.7244448225374556,COMPLETE
50,2938.909005545903,4.456817352067371,0.3411695454726015,rmse,0.0051313795605578034,0.005139595769111079,0.0012243286849924551,24,300,0.9781009426248289,COMPLETE
51,1136.790434829235,5.621031832586148,0.3543297028839917,rmse,0.0023686903934899985,0.04093833667280551,0.02007276411018183,23,283,0.968177836737311,COMPLETE
52,1136.9847440298765,7.511951927354545,0.364438959635572,rmse,0.007864583525187669,0.049230021906012555,0.021660402612350905,23,288,0.947999048337676,COMPLETE
53,1136.339275853416,2.202561571467708,0.389162430130394,rmse,0.0013519636255416966,0.011240373870900365,0.014890607855018242,22,277,0.9971749758854955,COMPLETE
54,1141.674956284466,2.029369607916167,0.3216244369279665,rmse,0.0014136173366791319,0.010387398719882661,0.010021711499692046,22,259,0.8957865968500864,COMPLETE
55,1136.3498240898462,4.21980812497545,0.4743313906251661,rmse,0.003881354575199308,0.08660574209849717,0.01657768997501099,20,242,0.9595338984942483,COMPLETE
56,1137.9274093097786,0.5243948261205105,0.4775917074496831,rmse,0.004124837053751625,0.0975695496194164,0.01056709569725999,20,244,0.9244731491364908,COMPLETE
57,1153.1401194385517,3.2417608020741993,0.4281130225270522,rmse,0.001974705363617818,0.03391411895751632,0.007675132956563526,20,274,0.6320566295224885,COMPLETE
58,1135.040968203849,0.0019347490479706582,0.3236041239830354,rmse,0.002999247908437304,0.08009906753271898,0.014939020767611243,18,190,0.9584548500675375,COMPLETE
59,1135.2388544109351,0.0017837940810542343,0.32643812546874484,rmse,0.00409911551867409,0.07727224303057444,0.015027029936462542,15,186,0.9502128691022493,COMPLETE
60,1136.365353882042,0.0020264890059816854,0.3239395973762656,rmse,0.001278383901565623,0.4365354866479345,0.014987350558380089,13,187,0.8621740024660745,COMPLETE
61,1135.9905775746743,0.002098019791040186,0.3248538249083449,rmse,0.00129805125295648,0.3095527312099297,0.014533527640114523,14,183,0.9482746672509987,COMPLETE
62,1136.4180888548115,0.0016425480766928064,0.3261321707360998,rmse,0.0012486339097952208,0.6152537445006321,0.015150087979928846,14,190,0.8587502698917994,COMPLETE
63,1143.3646504329997,0.002040160642400912,0.30237712452560955,rmse,0.001434110343013398,0.30186464440396105,0.008654795499513795,13,177,0.891088647869614,COMPLETE
64,1136.830945771648,0.0026964514096136797,0.648063208102738,rmse,0.004021149602692556,1.0984288689538189,0.01257125428073095,15,143,0.8095287468531629,COMPLETE
65,1136.5461628077476,0.013411794292023695,0.3184836521264031,rmse,0.0010120408926614613,0.1453008331691256,0.016171158801941827,11,162,0.9512571387785239,COMPLETE
66,1136.509933677494,0.004514451376664215,0.3895333107615481,rmse,0.0034928928481103043,0.2742063151807733,0.014238132898473345,13,203,0.9175168680028968,COMPLETE
67,1135.2015604085902,0.0073697981161701615,0.4535062898735991,rmse,0.007377954846261698,0.08117542249279529,0.017177835396588327,16,202,0.8668895942771793,COMPLETE
68,1137.2095965860542,0.003309848106599154,0.45736516296239355,rmse,0.004657323646816677,0.09001019362134678,0.02859262922893159,16,202,0.931715439911165,COMPLETE
69,1145.7242280123,0.008398667334304187,0.4161568628749925,rmse,0.00851820365420438,0.07369547482914622,0.006548111280069891,17,169,0.9563958166426466,COMPLETE
70,1138.5076526048608,0.001363570085192534,0.7823723534602451,rmse,0.007490322087947575,0.1254615774576716,0.011363417976312363,15,216,0.8770945488106276,COMPLETE
71,1135.7642058321637,0.0022743609627474052,0.3302756943318937,rmse,0.0017878821149758205,0.2162838385607648,0.017159114497445983,12,179,0.8648415378618584,COMPLETE
72,1136.0774574575,0.0010439969284356458,0.5468479487920351,rmse,0.35661585887081343,0.22873049207686216,0.01783608074854773,11,179,0.9057723648610074,COMPLETE
73,1149.6076613922278,0.001086465734507242,0.5448068116792111,rmse,2.673549293139939,0.24613931658588065,0.0178582877535617,10,123,0.9041902200902241,COMPLETE
74,1137.0298446908178,0.0025573061859242253,0.5887012664365054,rmse,0.31710808944298957,0.18169078250803888,0.024924691897658287,12,149,0.7276702338150411,COMPLETE
75,1139.8124444627074,0.006279930841370279,0.3979621036053017,rmse,0.807581962199687,0.7136183380844869,0.013220123217805413,14,182,0.8161994326062489,COMPLETE
76,1150.3901283014352,0.001444167113073912,0.6429939919328336,rmse,0.4538888488119977,0.3558477718473805,0.008921312065928737,8,197,0.9377166639744624,COMPLETE
77,1142.4313684761362,0.003562616522442551,0.514972596304132,rmse,1.2643268255110343,0.12276776189259407,0.01144834117517284,12,169,0.7654909935288403,COMPLETE
78,1136.842389953391,0.01725232768675171,0.36846559571061344,rmse,0.001939989836323914,0.0021790408802899964,0.01788288245446495,10,156,0.9108796764307782,COMPLETE
79,1139.8830976755357,0.0024265203019003872,0.4361950605908066,rmse,0.12581763794816184,0.8690088456969213,0.013986484305606355,12,225,0.674102683901564,COMPLETE
80,1145.6082156277464,0.00505606042834549,0.33651138056497615,rmse,0.003030073964648647,0.14670607638392727,0.038248137818929,5,129,0.8845868948990186,COMPLETE
81,1135.5204276063191,0.0016672378794660538,0.4103354857597308,rmse,0.0017591300173936569,0.24098668904953843,0.015527092696767423,17,211,0.96225129088956,COMPLETE
82,1136.3450350025303,0.0018500085151027061,0.4065216107126649,rmse,0.002079854199746628,0.23014626210498154,0.027198791631971187,17,209,0.9999791853036717,COMPLETE
83,1135.5831281169226,0.0011391697934970617,0.38656721532303184,rmse,0.001648122751323427,2.1535857122601323,0.017440284065822455,18,197,0.9824041303594262,COMPLETE
84,1136.62152712463,0.0010113751953121468,0.35511507520611846,rmse,0.0028297069087240842,3.1930403933642326,0.02312457147961793,18,193,0.9377430682861757,COMPLETE
85,1172.9051256967828,0.0012747149716381718,0.44500020284590475,rmse,8.995292198608386,2.101499796557556,0.017225139614263897,15,177,0.9822336209516952,COMPLETE
86,1135.5176402193633,0.003309398843824413,0.3329603946308296,rmse,0.011838539083093671,0.46012546787007474,0.019120138837648355,16,210,0.9205738742835791,COMPLETE
87,1138.6159463057888,0.0031245375546950977,0.3304049221845594,rmse,0.0017169538613598413,0.439147534171737,0.0107776224721034,17,210,0.8484655779712539,COMPLETE
88,1140.7062274663408,0.0015748207946785122,0.3048874887483777,rmse,0.023607599880893556,0.33136918256024955,0.013073957432243237,16,197,0.5374498096446603,COMPLETE
89,1135.8834728777551,0.007774782796169429,0.3760874526580996,rmse,0.006320159175797477,0.055106422829223616,0.01873700504078491,18,182,0.9160216035881976,COMPLETE
90,1136.3280565525458,0.0041084929694056,0.37691025445233645,rmse,0.006555435851812099,6.808927129138603,0.019601745443893415,18,225,0.8690937091834038,COMPLETE
91,1134.8684593270546,0.008279354984979136,0.35279223109059465,rmse,0.011872983938140002,0.20285161107771255,0.01611276837279627,15,184,0.9206336230207073,COMPLETE
92,1134.9884525287187,0.008981665380765983,0.35536470475128934,rmse,0.011360431157139066,0.06289918895731024,0.015369691382826223,16,172,0.9215445564215229,COMPLETE
93,1134.9127309723444,0.009978966838337851,0.35659483533927194,rmse,0.011542985526276918,0.05592661285698325,0.015911549119241954,16,170,0.9213474122593812,COMPLETE
94,1138.8166589664277,0.01037793256529011,0.3513052958352955,rmse,0.02993334257516007,0.07421968866556183,0.009390599308921166,16,168,0.9255460243683579,COMPLETE
95,1137.3161424567404,0.02336094325621442,0.34037897515960625,rmse,0.01633071110918993,0.07478765216279198,0.011689846972988801,15,197,0.8928768842200134,COMPLETE
96,1135.2396561626,0.006527384496680218,0.3621859050700876,rmse,0.011780290307677002,0.13240521499578073,0.016310646656114574,17,211,0.9597218162546668,COMPLETE
97,1135.6090783865773,0.006020674712788655,0.41556787766100245,rmse,0.011031516826644898,0.0488730392171113,0.02201471630647277,17,215,0.9618827805234343,COMPLETE
98,1134.9693675780825,0.01166188457022881,0.36066654373603574,rmse,0.018069449216533747,0.14671106001923467,0.01562908972082498,16,190,0.980223177159734,COMPLETE
99,1143.06067051972,0.02515401676279976,0.8481451554792598,rmse,0.020102812673300715,0.15307782331368225,0.007774789372432475,16,208,0.9428161070971061,COMPLETE
100,1135.3879571893542,0.012077895237204083,0.3632902127144226,rmse,0.011545430226347584,0.12265288026730051,0.015989822108146902,15,223,0.9652657398201018,COMPLETE
101,1135.4276928859897,0.014433221522480827,0.3588734567330306,rmse,0.011918248943566153,0.11916585748585735,0.015717034412373657,15,222,0.95883737996984,COMPLETE
102,1135.2485289896113,0.01367601349576596,0.35684367402236994,rmse,0.012784088744157087,0.11675891950730245,0.015959502207842573,15,225,0.929416098898848,COMPLETE
103,1135.9987235949618,0.013326656599713224,0.3628953652060996,rmse,0.014797746200767039,0.12301741207340966,0.012735389777721498,15,190,0.9718848982334577,COMPLETE
104,1135.8022537889153,0.01907228609612923,0.31537581485569155,rmse,0.008756006883884632,0.09467255826129958,0.015937442682348497,14,229,0.9359080465497736,COMPLETE
105,1135.899877852537,0.009609106969849799,0.3562816324108919,rmse,0.01885906056223893,0.06696877406589134,0.013579330933072672,15,221,0.9864554284275006,COMPLETE
106,1135.985037464368,0.030413944104434473,0.34761747128816733,rmse,0.02639895993923959,0.10627855400214746,0.012216374453133845,16,171,0.9535452161326121,COMPLETE
107,1138.745544055724,0.0128719510453421,0.3698674323972994,rmse,0.010316005653901339,0.05085378245205684,0.010474546982342499,14,203,0.8990948962192097,COMPLETE
