number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state
37,1136.9641799710416,0.010134094830658151,0.5632934435011775,rmse,0.045335285920531515,0.376340446360424,0.011302055400748134,18,115,0.8494403566350445,COMPLETE
38,1151.25027512668,0.03092871160853032,0.3769366022096399,rmse,0.46139917542708214,0.1571900734941508,0.006206755825654725,14,280,0.9761122339758133,COMPLETE
39,1136.0006043963324,0.17266450855594165,0.48278976969614906,rmse,0.20280272409122915,0.06900220835993982,0.015867141516330136,19,218,0.9356078408911276,COMPLETE
40,1143.5149204804588,0.18051188907354013,0.49004364575677606,rmse,0.16967671357003833,0.44198971854788816,0.02848845044206437,22,299,0.4842392451045241,COMPLETE
41,1136.5238568341267,0.10674482779352894,0.4288981289029354,rmse,0.2627829780571208,0.05940128569039846,0.014395966364601878,19,221,0.9347101288400548,COMPLETE
42,1136.8411890320635,0.5642747072116495,0.5659727660695397,rmse,0.10284938798334067,0.03221966164072575,0.016342832193196287,16,238,0.8788125649693262,COMPLETE
43,1140.4711528327625,0.06892246414144067,0.46555694231739586,rmse,0.7973470280334137,0.07022421339583448,0.022975086406031926,20,210,0.9677837659694304,COMPLETE
44,1138.7391031071672,0.19434684679926414,0.39225130541326464,rmse,0.01996838585362876,0.017317982907855526,0.010043251900201736,17,195,0.800279553409678,COMPLETE
45,1137.829363890589,0.1296236477788246,0.32800600188437457,rmse,0.04028719556991859,0.005715780882380189,0.01249924332553427,18,253,0.8890038198326041,COMPLETE
46,1137.3444221893565,0.043693800705291753,0.7622593666315223,rmse,0.14779951575399877,0.13484472273425785,0.016065734512341924,13,157,0.9255136394912741,COMPLETE
47,1144.8774773104712,0.2771013913071462,0.5096913274621284,rmse,0.004955856198689288,0.00981442704223069,0.034072719731214306,16,181,0.6830260333420922,COMPLETE
48,1142.614571758924,0.6239679707997359,0.9215019562890975,rmse,0.41786567021416454,0.03070503906205153,0.008296247562015916,21,219,0.8502286221876413,COMPLETE
49,1138.8416254123183,0.0031664992912016307,0.6367604096236512,rmse,0.23604339197027033,0.09657370533203212,0.025270665220409917,23,234,0.9975436877529212,COMPLETE
50,1149.5067218414608,0.01752949871728295,0.5996712046890988,rmse,2.4913880939193858,0.22981974048283635,0.04143716035718139,15,188,0.9485629108223647,COMPLETE
51,1136.3311225815094,0.09699459689060626,0.4303032153223393,rmse,0.0821481290210626,0.06419301100372288,0.014535306800435147,19,222,0.9301706089669084,COMPLETE
52,1136.0687838675594,0.06573302865086626,0.372212656974552,rmse,0.07949464723309642,0.06199719890403899,0.019401982733497684,18,208,0.9147692308338247,COMPLETE
53,1135.5451374624975,0.07223942961543682,0.365872100697554,rmse,0.07106468232677697,0.16607227979370298,0.018872501639583428,17,206,0.9663723647536724,COMPLETE
54,1136.0042281010665,0.06815475367609586,0.3674577798704691,rmse,0.10850748747875512,0.9093412044534194,0.01863076371390774,18,200,0.9706294412941278,COMPLETE
55,1136.3365738207806,0.15171864516508116,0.3487328120349083,rmse,0.07310995895356293,3.97328252348806,0.01796601382948419,20,248,0.9673480070446897,COMPLETE
56,1137.0130770860249,0.07628491761955028,0.375828426961444,rmse,0.12905379298974637,0.8259247110258435,0.03178057057635478,18,194,0.9834361913303339,COMPLETE
57,1138.1335056314372,0.03096288989713193,0.4047203772895205,rmse,0.21711982801099514,0.34107523755382685,0.02537727771213749,17,144,0.8921341321366044,COMPLETE
58,1151.7568999124999,0.05958172858351805,0.4546906181280328,rmse,0.03806411771318805,0.7462202283246999,0.055905958208826545,20,264,0.956982098151258,COMPLETE
59,1138.193361837551,0.21657663514935013,0.36853960360584775,rmse,0.3696549686163996,0.15304991748681865,0.009946303250527722,21,131,0.8336532473510415,COMPLETE
60,1145.3249146976148,0.13494480046044274,0.49054032752101207,rmse,0.1028891360754447,1.7082573793940725,0.007285780856417597,19,177,0.5293936886953216,COMPLETE
61,1136.125903813344,0.03607596462210266,0.3148860611519378,rmse,0.02151675650230958,0.09898144528602572,0.020734414834526534,17,202,0.916019461622163,COMPLETE
62,1136.0554992097575,0.04138807931852789,0.3258565126428564,rmse,0.021093595713914982,0.09721157259674085,0.019410000366603654,18,231,0.9116828379668085,COMPLETE
