number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_gamma,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_subsample,state
37,1140.0588620479039,6.0437997029407695,0.8494811634908777,rmse,0.08142400173407419,0.9768895549999426,0.046047651710153736,9,297,0.9645177052870821,COMPLETE
38,1140.0311234069707,8.361167443099673,0.919961200356301,rmse,0.29620155452929303,0.7129053140958038,0.0588651337219937,8,300,0.8748868608408528,COMPLETE
39,1139.474369843155,5.424751274320059,0.9592902896743118,rmse,0.052199919718079274,0.519985647497336,0.026863322188245466,10,274,0.9689748921362668,COMPLETE
40,1157.9355184064514,2.835674214363833,0.6743685124924318,rmse,0.18526162063192472,1.2429144153031477,0.02245681033403839,4,237,0.8555131597681147,COMPLETE
41,1136.641186891519,9.923083069766259,0.8254816372613276,rmse,0.152999726502724,0.48197030111482697,0.033366505621603725,7,287,0.9579744038651877,COMPLETE
42,1136.1821037073694,8.00139766811723,0.7478047904689162,rmse,0.11386299560276568,0.5218706358150837,0.034282061999989386,7,286,0.9503699804174153,COMPLETE
43,1137.6095583106412,4.439864540923477,0.75219350510937,rmse,0.2802293789594039,0.22876173357248314,0.040283056735605505,6,284,0.8877651041945368,COMPLETE
44,1139.2860863487863,4.3447107646159795,0.7484212596257008,rmse,0.359572833516782,0.18886132030551386,0.030410253292576163,6,283,0.8767906123368205,COMPLETE
45,1140.890149668206,2.84247334705088,0.7837913971888322,rmse,0.23670510563797212,0.2569330261191482,0.05159218473155816,5,263,0.9147348720246045,COMPLETE
46,1135.7807565349199,5.40857162312217,0.5951483687487071,rmse,0.06310441374979303,0.9014703979184828,0.0357167795309676,7,284,0.887759023996458,COMPLETE
47,1138.8588042269741,6.385224817209323,0.6187455549890867,rmse,0.06079523327930019,0.920896043775048,0.06426082011639109,7,242,0.9703308434985773,COMPLETE
48,1168.4894422513057,9.773264710446808,0.5484241490718804,rmse,0.03276693527978996,1.7378784778139758,0.032906872482489184,3,273,0.793974742483368,COMPLETE
49,1134.042759531883,1.7308735713685277,0.6757061377676643,rmse,0.08451726664222597,0.6658906044016766,0.022230719419462964,10,287,0.8444729224621961,COMPLETE
50,1134.1512582737932,1.6568000110554655,0.5901556381898664,rmse,0.08781860681594565,0.9991449187313335,0.021611697477499008,11,253,0.8419587979214148,COMPLETE
51,1134.2939188424787,1.6566865554552346,0.5823052276552001,rmse,0.07209136035255564,0.8193407124938749,0.02233581734642859,11,255,0.8490415454882545,COMPLETE
52,1134.1232822448071,1.7648276932722031,0.5846601134324345,rmse,0.04210274015181977,0.9962598830307012,0.02185428488140043,11,219,0.8347054290106956,COMPLETE
53,1134.0257483614635,1.6926799246455422,0.5825570833926168,rmse,0.03592510911044355,2.028848248305166,0.020624256829221217,11,224,0.8394136325191394,COMPLETE
54,1134.2938856663752,1.4293474896883105,0.5863022712430347,rmse,0.0424707620101684,2.030467087136214,0.0214463788977484,11,221,0.8349204327561349,COMPLETE
55,1133.8731453995515,1.6122323912718521,0.5687154164282328,rmse,0.021055816807316746,2.2513798335367308,0.019482689643221047,11,224,0.8435503416673822,COMPLETE
56,1133.9298796381584,0.69126623728686,0.5535960975772797,rmse,0.019829221586640723,5.483953510894158,0.02088242327478755,11,220,0.8224396599278264,COMPLETE
57,1134.0612896667778,0.7528851674061414,0.548290876544428,rmse,0.014582429267567209,6.0817263848865615,0.018757936355627364,12,215,0.7644411987980506,COMPLETE
58,1133.7707544060177,0.7599985643108824,0.5236392355273587,rmse,0.01710839849170356,7.065644298570719,0.01786795399825871,12,215,0.7535601811857231,COMPLETE
59,1133.8166212874555,0.8014909148194893,0.5418830163769875,rmse,0.014225593860183012,5.757866547741824,0.01901892869850013,12,213,0.7424177228126144,COMPLETE
60,1133.9583381571563,0.4523010269884497,0.5129070835806236,rmse,0.013662544479376324,9.058427359018852,0.0177013036553048,12,204,0.7357760011556704,COMPLETE
61,1133.112871406176,0.5591964188214855,0.5039543740800558,rmse,0.011426596036701668,9.854447022204457,0.017321269755962414,12,233,0.7198711735877347,COMPLETE
62,1133.5553472436463,0.5703906815255553,0.49672568069710943,rmse,0.010008035780721803,8.777503266588521,0.017265776979256804,12,229,0.7418208295173078,COMPLETE
63,1134.1093683499237,0.5750633575339303,0.4941630561530267,rmse,0.010049947936270549,8.80764850974307,0.017848507185843247,12,206,0.7259894094034693,COMPLETE
