iter	Passed	Remaining
418	2409	3341
419	2415	3335
420	2421	3330
421	2427	3325
422	2433	3319
423	2438	3312
424	2443	3306
425	2449	3300
426	2454	3294
427	2460	3287
428	2465	3281
429	2470	3275
430	2475	3268
431	2481	3262
432	2487	3257
433	2492	3250
434	2498	3244
435	2504	3239
436	2509	3233
437	2516	3228
438	2521	3222
439	2527	3216
440	2533	3211
441	2539	3205
442	2544	3199
443	2551	3194
444	2556	3188
445	2562	3182
446	2567	3176
447	2573	3170
448	2578	3164
449	2584	3159
450	2590	3153
451	2595	3147
452	2601	3141
453	2607	3136
454	2613	3130
455	2619	3125
456	2625	3118
457	2630	3112
458	2636	3108
459	2642	3101
460	2648	3096
461	2653	3089
462	2659	3084
463	2664	3078
464	2670	3072
465	2676	3066
466	2682	3061
467	2687	3055
468	2692	3048
469	2698	3042
470	2703	3036
471	2709	3030
472	2715	3024
473	2720	3019
474	2726	3013
475	2732	3007
476	2737	3001
477	2743	2995
478	2747	2988
479	2752	2982
480	2758	2976
481	2763	2969
482	2768	2963
483	2774	2957
484	2779	2951
485	2784	2945
486	2790	2939
487	2796	2933
488	2801	2927
489	2807	2922
490	2813	2916
491	2818	2910
492	2824	2905
493	2829	2898
494	2835	2892
495	2840	2886
496	2846	2880
497	2851	2874
498	2856	2868
499	2862	2862
500	2867	2856
501	2872	2850
502	2878	2844
503	2883	2837
504	2888	2831
505	2894	2825
506	2899	2819
507	2905	2814
508	2910	2808
509	2916	2801
510	2921	2795
511	2927	2790
512	2933	2784
513	2938	2778
514	2945	2773
515	2950	2767
516	2955	2761
517	2961	2755
518	2966	2749
519	2972	2743
520	2978	2738
521	2983	2731
522	2989	2726
523	2995	2720
524	3000	2714
525	3005	2708
526	3011	2702
527	3016	2696
528	3022	2691
529	3028	2685
530	3033	2679
531	3039	2673
532	3044	2667
533	3050	2661
534	3055	2655
535	3061	2649
536	3066	2644
537	3073	2638
538	3078	2632
539	3083	2626
540	3089	2621
541	3094	2614
542	3099	2608
543	3104	2602
544	3109	2596
545	3115	2590
546	3120	2584
547	3126	2578
548	3131	2572
549	3137	2566
550	3142	2560
551	3148	2555
552	3153	2549
553	3159	2543
554	3164	2537
555	3169	2531
556	3175	2525
557	3180	2519
558	3186	2513
559	3191	2507
560	3196	2501
561	3201	2495
562	3206	2489
563	3212	2483
564	3217	2477
565	3223	2471
566	3229	2465
567	3234	2459
568	3240	2454
569	3245	2448
570	3251	2442
571	3257	2437
572	3262	2431
573	3267	2425
574	3272	2419
575	3278	2413
576	3283	2407
577	3289	2401
578	3294	2395
579	3300	2390
580	3306	2384
581	3311	2378
582	3317	2372
583	3322	2366
584	3328	2360
585	3333	2355
586	3338	2349
587	3344	2343
